pair_id,ref_index,range_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00053,3,1,MUTATION,T3,t3_insert_statement,,,20,20
R00053,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00053,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00053,6,-1,UNTOUCHED,T1,none,22,27,24,29
R00054,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,15,8,16
R00054,1,0,MUTATION,T1,t1_add_blank_line,,,13,13
R00054,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,19,24,20,25
R00054,3,1,MUTATION,T1,t1_add_eol_comment,23,23,24,24
R00054,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00054,5,-1,UNTOUCHED,T1,none,16,18,17,19
R00054,6,-1,UNTOUCHED,T1,none,25,27,26,28
R00055,0,0,CLONE_INTERVAL,T1,t1_reindent,6,26,6,26
R00055,1,0,MUTATION,T1,t1_reindent,6,26,6,26
R00055,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,36,44,36,44
R00055,3,1,MUTATION,T2,t2_rename_local_x1,41,42,41,42
R00055,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00055,5,-1,UNTOUCHED,T1,none,27,29,27,29
R00055,6,-1,UNTOUCHED,T1,none,31,35,31,35
R00055,7,-1,UNTOUCHED,T1,none,45,51,45,51
R00056,0,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,9,13
R00056,1,0,MUTATION,T3,t3_delete_statement,9,9,,
R00056,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,28,33,27,32
R00056,3,1,MUTATION,T2,t2_change_int_literal,28,28,27,27
R00056,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00056,5,-1,UNTOUCHED,T1,none,15,27,14,26
R00056,6,-1,UNTOUCHED,T1,none,34,40,33,39
R00057,0,0,CLONE_INTERVAL,T1,t1_reindent,14,19,14,19
R00057,1,0,MUTATION,T1,t1_reindent,14,16,14,16
R00057,2,0,MUTATION,T1,t1_reindent,19,19,19,19
R00057,3,1,CLONE_INTERVAL,T1,t1_add_block_comment,108,113,108,114
R00057,4,1,MUTATION,T1,t1_add_block_comment,,,109,109
R00057,5,-1,UNTOUCHED,T1,none,11,13,11,13
R00057,6,-1,UNTOUCHED,T1,none,20,26,20,26
R00057,7,-1,UNTOUCHED,T1,none,100,107,100,107
R00057,8,-1,UNTOUCHED,T1,none,114,122,115,123
R00058,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00058,1,0,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00058,2,1,CLONE_INTERVAL,T1,t1_reindent,30,37,30,37
R00058,3,1,MUTATION,T1,t1_reindent,30,37,30,37
R00058,4,-1,UNTOUCHED,T1,none,5,7,5,7
R00058,5,-1,UNTOUCHED,T1,none,14,29,14,29
R00058,6,-1,UNTOUCHED,T1,none,38,40,38,40
R00059,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,18,9,18
R00059,1,0,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00059,2,1,CLONE_INTERVAL,T1,t1_reindent,29,34,29,34
R00059,3,1,MUTATION,T1,t1_reindent,29,34,29,34
R00059,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00059,5,-1,UNTOUCHED,T1,none,19,28,19,28
R00059,6,-1,UNTOUCHED,T1,none,35,37,35,37
R00060,0,0,CLONE_INTERVAL,T2,t2_rename_local_x5,9,14,9,14
R00060,1,0,MUTATION,T2,t2_rename_local_x5,9,13,9,13
R00060,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,24,31,24,32
R00060,3,1,MUTATION,T1,t1_add_blank_line,,,27,27
R00060,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00060,5,-1,UNTOUCHED,T1,none,15,23,15,23
R00060,6,-1,UNTOUCHED,T1,none,32,38,33,39
R00061,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,16,6,16
R00061,1,0,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00061,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,37,54,37,54
R00061,3,1,MUTATION,T1,t1_add_eol_comment,53,53,53,53
R00061,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00061,5,-1,UNTOUCHED,T1,none,17,22,17,22
R00061,6,-1,UNTOUCHED,T1,none,32,36,32,36
R00061,7,-1,UNTOUCHED,T1,none,55,57,55,57
R00062,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,12,17,12,17
R00062,1,0,MUTATION,T1,t1_add_eol_comment,16,16,16,16
R00062,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,21,29,21,30
R00062,3,1,MUTATION,T1,t1_add_blank_line,,,29,29
R00062,4,-1,UNTOUCHED,T1,none,3,11,3,11
R00062,5,-1,UNTOUCHED,T1,none,18,20,18,20
R00062,6,-1,UNTOUCHED,T1,none,30,51,31,52
R00063,0,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,9,13
R00063,1,0,MUTATION,T3,t3_delete_statement,9,9,,
R00063,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,20,25,19,26
R00063,3,1,MUTATION,T3,t3_wrap_statement,,,20,20
R00063,4,-1,UNTOUCHED,T1,none,4,8,4,8
R00063,5,-1,UNTOUCHED,T1,none,15,19,14,18
R00063,6,-1,UNTOUCHED,T1,none,26,32,27,33
R00064,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,76,81,76,81
R00064,1,0,MUTATION,T1,t1_add_eol_comment,79,79,79,79
R00064,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,103,108,103,110
R00064,3,1,MUTATION,T3,t3_wrap_statement,,,104,104
R00064,4,-1,UNTOUCHED,T1,none,73,75,73,75
R00064,5,-1,UNTOUCHED,T1,none,82,90,82,90
R00064,6,-1,UNTOUCHED,T1,none,100,102,100,102
R00064,7,-1,UNTOUCHED,T1,none,109,117,111,119
R00065,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00065,1,0,MUTATION,T1,t1_add_blank_line,,,12,12
R00065,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,21,27,22,28
R00065,3,1,MUTATION,T2,t2_rename_local_x1,23,25,24,26
R00065,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00065,5,-1,UNTOUCHED,T1,none,14,20,15,21
R00065,6,-1,UNTOUCHED,T1,none,28,33,29,34
R00066,0,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00066,1,0,MUTATION,T1,t1_reindent,10,15,10,15
R00066,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,48,53,48,53
R00066,3,1,MUTATION,T1,t1_add_eol_comment,48,48,48,48
R00066,4,-1,UNTOUCHED,T1,none,7,9,7,9
R00066,5,-1,UNTOUCHED,T1,none,16,47,16,47
R00066,6,-1,UNTOUCHED,T1,none,54,60,54,60
R00067,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,15,20,15,20
R00067,1,0,MUTATION,T2,t2_change_int_literal,15,15,15,15
R00067,2,1,CLONE_INTERVAL,T1,t1_reindent,44,49,44,49
R00067,3,1,MUTATION,T1,t1_reindent,44,49,44,49
R00067,4,-1,UNTOUCHED,T1,none,12,14,12,14
R00067,5,-1,UNTOUCHED,T1,none,21,23,21,23
R00067,6,-1,UNTOUCHED,T1,none,39,43,39,43
R00067,7,-1,UNTOUCHED,T1,none,50,63,50,63
R00068,0,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00068,1,0,MUTATION,T1,t1_reindent,7,12,7,12
R00068,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,23,29,23,29
R00068,3,1,MUTATION,T1,t1_add_eol_comment,28,28,28,28
R00068,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00068,5,-1,UNTOUCHED,T1,none,13,22,13,22
R00068,6,-1,UNTOUCHED,T1,none,30,35,30,35
R00069,0,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,5,9
R00069,1,0,MUTATION,T3,t3_delete_statement,6,6,,
R00069,2,1,CLONE_INTERVAL,T3,t3_delete_statement,15,24,13,21
R00069,3,1,MUTATION,T3,t3_delete_statement,15,15,,
R00069,4,-1,UNTOUCHED,T1,none,3,4,3,4
R00069,5,-1,UNTOUCHED,T1,none,12,14,10,12
R00069,6,-1,UNTOUCHED,T1,none,25,37,22,34
R00070,0,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00070,1,0,MUTATION,T3,t3_insert_statement,,,11,11
R00070,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,17,27,18,28
R00070,3,1,MUTATION,T2,t2_rename_local_x2,19,23,20,24
R00070,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00070,5,-1,UNTOUCHED,T1,none,12,16,13,17
R00070,6,-1,UNTOUCHED,T1,none,28,36,29,37
R00071,0,0,CLONE_INTERVAL,T3,t3_insert_statement,8,15,8,15
R00071,1,0,MUTATION,T3,t3_insert_statement,,,16,16
R00071,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,19,27,20,28
R00071,3,1,MUTATION,T2,t2_change_int_literal,19,19,20,20
R00071,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00071,5,-1,UNTOUCHED,T1,none,16,18,17,19
R00071,6,-1,UNTOUCHED,T1,none,28,38,29,39
R00072,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00072,1,0,MUTATION,T1,t1_add_blank_line,,,14,14
R00072,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,19,24,20,25
R00072,3,1,MUTATION,T2,t2_change_string_literal,20,20,21,21
R00072,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00072,5,-1,UNTOUCHED,T1,none,15,18,16,19
R00072,6,-1,UNTOUCHED,T1,none,25,35,26,36
R00073,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00073,1,0,MUTATION,T2,t2_rename_local_x1,7,8,7,8
R00073,2,1,CLONE_INTERVAL,T3,t3_delete_statement,16,23,16,22
R00073,3,1,MUTATION,T3,t3_delete_statement,17,17,,
R00073,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00073,5,-1,UNTOUCHED,T1,none,13,15,13,15
R00073,6,-1,UNTOUCHED,T1,none,24,35,23,34
R00074,0,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00074,1,0,MUTATION,T3,t3_delete_statement,11,11,,
R00074,2,1,CLONE_INTERVAL,T3,t3_insert_statement,17,22,16,22
R00074,3,1,MUTATION,T3,t3_insert_statement,,,21,21
R00074,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00074,5,-1,UNTOUCHED,T1,none,12,16,11,15
R00074,6,-1,UNTOUCHED,T1,none,23,30,23,30
R00075,0,0,CLONE_INTERVAL,T3,t3_insert_statement,55,60,55,61
R00075,1,0,MUTATION,T3,t3_insert_statement,,,58,58
R00075,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,74,79,75,82
R00075,3,1,MUTATION,T3,t3_wrap_statement,,,78,78
R00075,4,-1,UNTOUCHED,T1,none,48,54,48,54
R00075,5,-1,UNTOUCHED,T1,none,61,65,62,66
R00075,6,-1,UNTOUCHED,T1,none,67,73,68,74
R00075,7,-1,UNTOUCHED,T1,none,80,84,83,87
R00076,0,0,CLONE_INTERVAL,T2,t2_rename_local_x3,88,97,88,97
R00076,1,0,MUTATION,T2,t2_rename_local_x3,88,91,88,91
R00076,2,0,MUTATION,T2,t2_rename_local_x3,93,94,93,94
R00076,3,0,MUTATION,T2,t2_rename_local_x3,96,96,96,96
R00076,4,1,CLONE_INTERVAL,T2,t2_change_int_literal,160,168,160,168
R00076,5,1,MUTATION,T2,t2_change_int_literal,160,160,160,160
R00076,6,-1,UNTOUCHED,T1,none,84,87,84,87
R00076,7,-1,UNTOUCHED,T1,none,98,100,98,100
R00076,8,-1,UNTOUCHED,T1,none,157,159,157,159
R00076,9,-1,UNTOUCHED,T1,none,169,183,169,183
R00077,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,45,51,45,51
R00077,1,0,MUTATION,T1,t1_add_eol_comment,51,51,51,51
R00077,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,85,90,85,91
R00077,3,1,MUTATION,T1,t1_add_block_comment,,,88,88
R00077,4,-1,UNTOUCHED,T1,none,39,44,39,44
R00077,5,-1,UNTOUCHED,T1,none,52,55,52,55
R00077,6,-1,UNTOUCHED,T1,none,77,84,77,84
R00077,7,-1,UNTOUCHED,T1,none,91,99,92,100
R00078,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,15,20,15,20
R00078,1,0,MUTATION,T2,t2_change_string_literal,18,18,18,18
R00078,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,27,33,27,33
R00078,3,1,MUTATION,T2,t2_change_string_literal,28,28,28,28
R00078,4,-1,UNTOUCHED,T1,none,5,14,5,14
R00078,5,-1,UNTOUCHED,T1,none,21,26,21,26
R00078,6,-1,UNTOUCHED,T1,none,34,47,34,47
R00079,0,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00079,1,0,MUTATION,T1,t1_reindent,7,12,7,12
R00079,2,1,CLONE_INTERVAL,T1,t1_reindent,18,27,18,27
R00079,3,1,MUTATION,T1,t1_reindent,18,27,18,27
R00079,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00079,5,-1,UNTOUCHED,T1,none,13,17,13,17
R00079,6,-1,UNTOUCHED,T1,none,28,31,28,31
R00080,0,0,CLONE_INTERVAL,T1,t1_reindent,14,19,14,19
R00080,1,0,MUTATION,T1,t1_reindent,14,19,14,19
R00080,2,1,CLONE_INTERVAL,T3,t3_delete_statement,26,37,26,36
R00080,3,1,MUTATION,T3,t3_delete_statement,27,27,,
R00080,4,-1,UNTOUCHED,T1,none,11,13,11,13
R00080,5,-1,UNTOUCHED,T1,none,20,25,20,25
R00080,6,-1,UNTOUCHED,T1,none,38,40,37,39
R00081,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,12,7,13
R00081,1,0,MUTATION,T1,t1_add_blank_line,,,8,8
R00081,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,16,21,17,23
R00081,3,1,MUTATION,T1,t1_add_blank_line,,,20,20
R00081,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00081,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00081,6,-1,UNTOUCHED,T1,none,22,28,24,30
R00082,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00082,1,0,MUTATION,T3,t3_wrap_statement,,,9,9
R00082,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,24,55,26,57
R00082,3,1,MUTATION,T2,t2_rename_local_x1,25,25,27,27
R00082,4,1,MUTATION,T2,t2_rename_local_x1,39,39,41,41
R00082,5,1,MUTATION,T2,t2_rename_local_x1,41,41,43,43
R00082,6,1,MUTATION,T2,t2_rename_local_x1,52,52,54,54
R00082,7,-1,UNTOUCHED,T1,none,4,7,4,7
R00082,8,-1,UNTOUCHED,T1,none,14,23,16,25
R00082,9,-1,UNTOUCHED,T1,none,56,61,58,63
R00083,0,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00083,1,0,MUTATION,T3,t3_insert_statement,,,8,8
R00083,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,16,21,17,22
R00083,3,1,MUTATION,T2,t2_change_int_literal,16,16,17,17
R00083,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00083,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00083,6,-1,UNTOUCHED,T1,none,22,28,23,29
R00084,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,18,23,18,25
R00084,1,0,MUTATION,T3,t3_wrap_statement,,,18,18
R00084,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,112,118,114,120
R00084,3,1,MUTATION,T2,t2_rename_local_x1,114,115,116,117
R00084,4,-1,UNTOUCHED,T1,none,13,17,13,17
R00084,5,-1,UNTOUCHED,T1,none,24,48,26,50
R00084,6,-1,UNTOUCHED,T1,none,108,111,110,113
R00084,7,-1,UNTOUCHED,T1,none,119,124,121,126
R00085,0,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00085,1,0,MUTATION,T1,t1_reindent,7,12,7,12
R00085,2,1,CLONE_INTERVAL,T3,t3_insert_statement,16,26,16,26
R00085,3,1,MUTATION,T3,t3_insert_statement,,,27,27
R00085,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00085,5,-1,UNTOUCHED,T1,none,13,15,13,15
R00085,6,-1,UNTOUCHED,T1,none,27,31,28,32
R00086,0,0,CLONE_INTERVAL,T3,t3_insert_statement,55,60,54,60
R00086,1,0,MUTATION,T3,t3_insert_statement,,,55,55
R00086,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,77,82,77,82
R00086,3,1,MUTATION,T1,t1_add_eol_comment,80,80,80,80
R00086,4,-1,UNTOUCHED,T1,none,50,54,49,53
R00086,5,-1,UNTOUCHED,T1,none,61,70,61,70
R00086,6,-1,UNTOUCHED,T1,none,72,76,72,76
R00086,7,-1,UNTOUCHED,T1,none,83,92,83,92
R00087,0,0,CLONE_INTERVAL,T3,t3_delete_statement,13,18,13,17
R00087,1,0,MUTATION,T3,t3_delete_statement,18,18,,
R00087,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,34,43,33,43
R00087,3,1,MUTATION,T1,t1_add_blank_line,,,38,38
R00087,4,-1,UNTOUCHED,T1,none,5,12,5,12
R00087,5,-1,UNTOUCHED,T1,none,19,33,18,32
R00087,6,-1,UNTOUCHED,T1,none,44,53,44,53
R00088,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,21,27,21,27
R00088,1,0,MUTATION,T2,t2_rename_local_x1,21,23,21,23
R00088,2,1,CLONE_INTERVAL,T2,t2_rename_local_x3,121,126,121,126
R00088,3,1,MUTATION,T2,t2_rename_local_x3,121,125,121,125
R00088,4,-1,UNTOUCHED,T1,none,11,20,11,20
R00088,5,-1,UNTOUCHED,T1,none,28,34,28,34
R00088,6,-1,UNTOUCHED,T1,none,118,120,118,120
R00088,7,-1,UNTOUCHED,T1,none,127,140,127,140
R00089,0,0,CLONE_INTERVAL,T3,t3_delete_statement,28,34,28,33
R00089,1,0,MUTATION,T3,t3_delete_statement,34,34,,
R00089,2,1,CLONE_INTERVAL,T3,t3_insert_statement,111,119,110,119
R00089,3,1,MUTATION,T3,t3_insert_statement,,,111,111
R00089,4,-1,UNTOUCHED,T1,none,25,27,25,27
R00089,5,-1,UNTOUCHED,T1,none,35,37,34,36
R00089,6,-1,UNTOUCHED,T1,none,107,110,106,109
R00089,7,-1,UNTOUCHED,T1,none,120,122,120,122
R00090,0,0,CLONE_INTERVAL,T1,t1_reindent,10,16,10,16
R00090,1,0,MUTATION,T1,t1_reindent,10,16,10,16
R00090,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,22,29,22,29
R00090,3,1,MUTATION,T2,t2_rename_local_x1,22,22,22,22
R00090,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00090,5,-1,UNTOUCHED,T1,none,17,21,17,21
R00090,6,-1,UNTOUCHED,T1,none,30,35,30,35
R00091,0,0,CLONE_INTERVAL,T2,t2_rename_local_x3,44,49,44,49
R00091,1,0,MUTATION,T2,t2_rename_local_x3,44,48,44,48
R00091,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,63,68,63,68
R00091,3,1,MUTATION,T1,t1_add_eol_comment,68,68,68,68
R00091,4,-1,UNTOUCHED,T1,none,41,43,41,43
R00091,5,-1,UNTOUCHED,T1,none,50,58,50,58
R00091,6,-1,UNTOUCHED,T1,none,60,62,60,62
R00091,7,-1,UNTOUCHED,T1,none,69,76,69,76
R00092,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,13,19,13,21
R00092,1,0,MUTATION,T3,t3_wrap_statement,,,16,16
R00092,2,1,CLONE_INTERVAL,T3,t3_insert_statement,23,28,25,30
R00092,3,1,MUTATION,T3,t3_insert_statement,,,31,31
R00092,4,-1,UNTOUCHED,T1,none,10,12,10,12
R00092,5,-1,UNTOUCHED,T1,none,20,22,22,24
R00092,6,-1,UNTOUCHED,T1,none,29,31,32,34
R00093,0,0,CLONE_INTERVAL,T3,t3_delete_statement,10,15,10,14
R00093,1,0,MUTATION,T3,t3_delete_statement,12,12,,
R00093,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,19,26,18,26
R00093,3,1,MUTATION,T1,t1_add_blank_line,,,19,19
R00093,4,-1,UNTOUCHED,T1,none,7,9,7,9
R00093,5,-1,UNTOUCHED,T1,none,16,18,15,17
R00093,6,-1,UNTOUCHED,T1,none,27,33,27,33
R00094,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,28,33,28,35
R00094,1,0,MUTATION,T3,t3_wrap_statement,,,29,29
R00094,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,193,208,195,210
R00094,3,1,MUTATION,T2,t2_change_string_literal,201,201,203,203
R00094,4,-1,UNTOUCHED,T1,none,25,27,25,27
R00094,5,-1,UNTOUCHED,T1,none,34,37,36,39
R00094,6,-1,UNTOUCHED,T1,none,186,192,188,194
R00094,7,-1,UNTOUCHED,T1,none,209,212,211,214
R00095,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,114,120,114,121
R00095,1,0,MUTATION,T1,t1_add_block_comment,,,115,115
R00095,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,126,131,127,133
R00095,3,1,MUTATION,T1,t1_add_block_comment,,,131,131
R00095,4,-1,UNTOUCHED,T1,none,111,113,111,113
R00095,5,-1,UNTOUCHED,T1,none,121,125,122,126
R00095,6,-1,UNTOUCHED,T1,none,132,138,134,140
R00096,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,155,160,155,161
R00096,1,0,MUTATION,T1,t1_add_blank_line,,,160,160
R00096,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,174,179,175,180
R00096,3,1,MUTATION,T2,t2_change_int_literal,175,175,176,176
R00096,4,-1,UNTOUCHED,T1,none,152,154,152,154
R00096,5,-1,UNTOUCHED,T1,none,161,169,162,170
R00096,6,-1,UNTOUCHED,T1,none,171,173,172,174
R00096,7,-1,UNTOUCHED,T1,none,180,188,181,189
R00097,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,22,27,22,27
R00097,1,0,MUTATION,T2,t2_rename_local_x2,24,26,24,26
R00097,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,31,48,31,48
R00097,3,1,MUTATION,T2,t2_rename_local_x1,33,34,33,34
R00097,4,-1,UNTOUCHED,T1,none,19,21,19,21
R00097,5,-1,UNTOUCHED,T1,none,28,30,28,30
R00097,6,-1,UNTOUCHED,T1,none,49,53,49,53
R00098,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,14,8,15
R00098,1,0,MUTATION,T1,t1_add_block_comment,,,14,14
R00098,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,18,24,19,26
R00098,3,1,MUTATION,T1,t1_add_blank_line,,,25,25
R00098,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00098,5,-1,UNTOUCHED,T1,none,15,17,16,18
R00098,6,-1,UNTOUCHED,T1,none,25,28,27,30
R00099,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,16,24,16,24
R00099,1,0,MUTATION,T1,t1_add_eol_comment,19,19,19,19
R00099,2,1,CLONE_INTERVAL,T2,t2_rename_local_x3,89,94,89,94
R00099,3,1,MUTATION,T2,t2_rename_local_x3,89,93,89,93
R00099,4,-1,UNTOUCHED,T1,none,11,15,11,15
R00099,5,-1,UNTOUCHED,T1,none,25,27,25,27
R00099,6,-1,UNTOUCHED,T1,none,86,88,86,88
R00099,7,-1,UNTOUCHED,T1,none,95,109,95,109
R00100,0,0,CLONE_INTERVAL,T1,t1_reindent,13,20,13,20
R00100,1,0,MUTATION,T1,t1_reindent,13,14,13,14
R00100,2,0,MUTATION,T1,t1_reindent,16,20,16,20
R00100,3,1,CLONE_INTERVAL,T2,t2_rename_local_x1,26,32,26,32
R00100,4,1,MUTATION,T2,t2_rename_local_x1,26,26,26,26
R00100,5,1,MUTATION,T2,t2_rename_local_x1,29,29,29,29
R00100,6,-1,UNTOUCHED,T1,none,3,12,3,12
R00100,7,-1,UNTOUCHED,T1,none,21,25,21,25
R00100,8,-1,UNTOUCHED,T1,none,33,38,33,38
R00101,0,0,CLONE_INTERVAL,T3,t3_insert_statement,81,86,81,87
R00101,1,0,MUTATION,T3,t3_insert_statement,,,82,82
R00101,2,1,CLONE_INTERVAL,T1,t1_reindent,103,108,104,109
R00101,3,1,MUTATION,T1,t1_reindent,103,108,104,109
R00101,4,-1,UNTOUCHED,T1,none,76,80,76,80
R00101,5,-1,UNTOUCHED,T1,none,87,96,88,97
R00101,6,-1,UNTOUCHED,T1,none,98,102,99,103
R00101,7,-1,UNTOUCHED,T1,none,109,118,110,119
R00102,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00102,1,0,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00102,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,16,21,16,22
R00102,3,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00102,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00102,5,-1,UNTOUCHED,T1,none,12,15,12,15
R00102,6,-1,UNTOUCHED,T1,none,22,25,23,26
R00103,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,13,6,13
R00103,1,0,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00103,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,25,32,25,33
R00103,3,1,MUTATION,T1,t1_add_blank_line,,,29,29
R00103,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00103,5,-1,UNTOUCHED,T1,none,14,24,14,24
R00103,6,-1,UNTOUCHED,T1,none,33,39,34,40
R00104,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00104,1,0,MUTATION,T1,t1_add_block_comment,,,12,12
R00104,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,16,21,17,22
R00104,3,1,MUTATION,T1,t1_add_eol_comment,20,20,21,21
R00104,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00104,5,-1,UNTOUCHED,T1,none,13,15,14,16
R00104,6,-1,UNTOUCHED,T1,none,22,39,23,40
R00105,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,16,7,16
R00105,1,0,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00105,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,24,29,24,31
R00105,3,1,MUTATION,T3,t3_wrap_statement,,,24,24
R00105,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00105,5,-1,UNTOUCHED,T1,none,17,23,17,23
R00105,6,-1,UNTOUCHED,T1,none,30,34,32,36
R00106,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,20,28,20,28
R00106,1,0,MUTATION,T2,t2_change_string_literal,23,23,23,23
R00106,2,1,CLONE_INTERVAL,T2,t2_rename_local_x3,118,123,118,123
R00106,3,1,MUTATION,T2,t2_rename_local_x3,118,122,118,122
R00106,4,-1,UNTOUCHED,T1,none,11,19,11,19
R00106,5,-1,UNTOUCHED,T1,none,29,31,29,31
R00106,6,-1,UNTOUCHED,T1,none,115,117,115,117
R00106,7,-1,UNTOUCHED,T1,none,124,137,124,137
R00107,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,28,36,28,36
R00107,1,0,MUTATION,T2,t2_change_int_literal,28,28,28,28
R00107,2,1,CLONE_INTERVAL,T3,t3_insert_statement,40,45,40,46
R00107,3,1,MUTATION,T3,t3_insert_statement,,,45,45
