pair_id,expected,band,status,detected,type_hit,found_types,best_coverage,wall_ms
T1_000534,T1,,ok,True,True,T1,1.00,420
T1_000535,T1,,ok,True,True,T1,1.00,481
T1_000536,T1,,ok,True,True,T1,1.00,523
T1_000537,T1,,ok,True,True,T1,1.00,360
T1_000538,T1,,ok,True,True,T1,1.00,423
T1_000539,T1,,ok,True,True,T1,1.00,393
T1_000540,T1,,ok,True,True,T1,1.00,529
T1_000541,T1,,ok,True,True,T1,1.00,404
T1_000542,T1,,ok,True,True,T1,1.00,434
T1_000543,T1,,ok,True,True,T1,1.00,409
T1_000544,T1,,ok,True,True,T1,1.00,542
T1_000545,T1,,ok,True,True,T1,1.00,356
T1_000546,T1,,ok,True,True,T1,1.00,451
T1_000547,T1,,ok,True,True,T1,1.00,439
T1_000548,T1,,ok,True,True,T1,1.00,565
T1_000549,T1,,ok,True,True,T1,1.00,386
T1_000550,T1,,ok,True,True,T1,1.00,400
T1_000551,T1,,ok,True,True,T1,1.00,368
T1_000552,T1,,ok,True,True,T1,1.00,473
T1_000553,T1,,ok,True,True,T1,1.00,437
T1_000554,T1,,ok,True,True,T1,1.00,480
T1_000555,T1,,ok,True,True,T1,1.00,443
T1_000556,T1,,ok,True,True,T1,1.00,486
T1_000557,T1,,ok,True,True,T1,1.00,506
T1_000558,T1,,ok,True,True,T1,1.00,499
T1_000559,T1,,ok,True,True,T1,1.00,493
T1_000560,T1,,ok,True,True,T1,1.00,504
T1_000561,T1,,ok,True,True,T1,1.00,423
T1_000562,T1,,ok,True,True,T1,1.00,445
T1_000563,T1,,ok,True,True,T1,1.00,369
T1_000564,T1,,ok,True,True,T1,1.00,479
T1_000565,T1,,ok,True,True,T1,1.00,475
T1_000566,T1,,ok,True,True,T1,1.00,415
T1_000567,T1,,ok,True,True,T1,1.00,492
T1_000568,T1,,ok,True,True,T1,1.00,432
T1_000569,T1,,ok,True,True,T1,1.00,413
T1_000570,T1,,ok,True,True,T1,1.00,351
T1_000571,T1,,ok,True,True,T1,1.00,344
T1_000572,T1,,ok,True,True,T1,1.00,483
T1_000573,T1,,ok,True,True,T1,1.00,475
T1_000574,T1,,ok,True,True,T1,1.00,371
T1_000575,T1,,ok,True,True,T1,1.00,420
T1_000576,T1,,ok,True,True,T1,1.00,403
T1_000577,T1,,ok,True,True,T1,1.00,451
T1_000578,T1,,ok,True,True,T1,1.00,407
T1_000579,T1,,ok,True,True,T1,1.00,423
T1_000580,T1,,ok,True,True,T1,1.00,443
T1_000581,T1,,ok,True,True,T1,1.00,412
T1_000582,T1,,ok,True,True,T1,1.00,448
T1_000583,T1,,ok,True,True,T1,1.00,387
T1_000584,T1,,ok,True,True,T1,1.00,434
T1_000585,T1,,ok,True,True,T1,1.00,394
T1_000586,T1,,ok,True,True,T1,1.00,459
T1_000587,T1,,ok,True,True,T1,1.00,386
T1_000588,T1,,ok,True,True,T1,1.00,453
T1_000589,T1,,ok,True,True,T1,1.00,419
T1_000590,T1,,ok,True,True,T1,1.00,476
T1_000591,T1,,ok,True,True,T1,1.00,390
T1_000592,T1,,ok,True,True,T1,1.00,391
T1_000593,T1,,ok,True,True,T1,1.00,440
T1_000594,T1,,ok,True,True,T1,1.00,379
T1_000595,T1,,ok,True,True,T1,1.00,457
T1_000596,T1,,ok,True,True,T1,1.00,439
T1_000597,T1,,ok,True,True,T1,1.00,450
T1_000598,T1,,ok,True,True,T1,1.00,470
T1_000599,T1,,ok,True,True,T1,1.00,351
T1_000600,T1,,ok,True,True,T1,1.00,392
T1_000601,T1,,ok,True,True,T1,1.00,421
T1_000602,T1,,ok,True,True,T1,1.00,441
T1_000603,T1,,ok,True,True,T1,1.00,493
T1_000604,T1,,ok,True,True,T1,1.00,461
T1_000605,T1,,ok,True,True,T1,1.00,383
T1_000606,T1,,ok,True,True,T1,1.00,388
T1_000607,T1,,ok,True,True,T1,1.00,453
T1_000608,T1,,ok,True,True,T1,1.00,461
T1_000609,T1,,ok,True,True,T1,1.00,488
T1_000610,T1,,ok,True,True,T1,1.00,466
T1_000611,T1,,ok,True,True,T1,1.00,421
T1_000612,T1,,ok,True,True,T1,1.00,479
T1_000613,T1,,ok,True,True,T1,1.00,479
T1_000614,T1,,ok,True,True,T1,1.00,429
T1_000615,T1,,ok,True,True,T1,0.88,46618
T1_000616,T1,,ok,True,True,T1,0.88,41152
T1_000617,T1,,ok,True,True,T1,0.88,38511
T1_000618,T1,,ok,True,True,T1,0.88,46574
T1_000619,T1,,ok,True,True,T1,1.00,45660
T1_000620,T1,,ok,True,True,T1,1.00,45667
T1_000621,T1,,ok,True,True,T1,1.00,9624
T1_000622,T1,,ok,True,True,T1,1.00,9324
T1_000623,T1,,ok,True,True,T1,1.00,9437
T1_000624,T1,,ok,True,True,T1,1.00,8949
T1_000625,T1,,ok,True,True,T1,1.00,7669
T1_000626,T1,,ok,True,True,T1,1.00,9418
T1_000627,T1,,ok,True,True,T1,1.00,9524
T1_000628,T1,,ok,True,True,T1,1.00,8898
T1_000629,T1,,ok,True,True,T1,1.00,9978
T1_000630,T1,,ok,True,True,T1,1.00,9642
T1_000631,T1,,ok,True,True,T1,1.00,8875
T1_000632,T1,,ok,True,True,T1,1.00,8541
T1_000633,T1,,ok,True,True,T1,1.00,7866
T1_000634,T1,,ok,True,True,T1,1.00,8948
T1_000635,T1,,ok,True,True,T1,1.00,8938
T1_000636,T1,,ok,True,True,T1,1.00,8780
T1_000637,T1,,ok,True,True,T1,1.00,10056
T1_000638,T1,,ok,True,True,T1,1.00,9662
T1_000639,T1,,ok,True,True,T1,1.00,8803
T1_000640,T1,,ok,True,True,T1,1.00,8295
T1_000641,T1,,ok,True,True,T1,1.00,7874
T1_000642,T1,,ok,True,True,T1,1.00,8834
T1_000643,T1,,ok,True,True,T1,1.00,8863
T1_000644,T1,,ok,True,True,T1,1.00,8646
T1_000645,T1,,ok,True,True,T1,1.00,8736
T1_000646,T1,,ok,True,True,T1,1.00,8818
T1_000647,T1,,ok,True,True,T1,1.00,8749
T1_000648,T1,,ok,True,True,T1,1.00,8002
T1_000649,T1,,ok,True,True,T1,1.00,7884
T1_000650,T1,,ok,True,True,T1,1.00,8510
T1_000651,T1,,ok,True,True,T1,1.00,8663
T1_000652,T1,,ok,True,True,T1,1.00,8308
T1_000653,T1,,ok,True,True,T1,1.00,9621
T1_000654,T1,,ok,True,True,T1,1.00,9002
T1_000655,T1,,ok,True,True,T1,1.00,8638
T1_000656,T1,,ok,True,True,T1,1.00,8140
T1_000657,T1,,ok,True,True,T1,1.00,8173
T1_000658,T1,,ok,True,True,T1,1.00,8712
T1_000659,T1,,ok,True,True,T1,1.00,8734
T1_000660,T1,,ok,True,True,T1,1.00,8565
T1_000661,T1,,ok,True,True,T1,1.00,9463
T1_000662,T1,,ok,True,True,T1,1.00,9576
T1_000663,T1,,ok,True,True,T1,1.00,8867
T1_000664,T1,,ok,True,True,T1,1.00,7933
T1_000665,T1,,ok,True,True,T1,1.00,7820
T1_000666,T1,,ok,True,True,T1,1.00,8892
T1_000667,T1,,ok,True,True,T1,1.00,8726
T1_000668,T1,,ok,True,True,T1,1.00,8281
T1_000669,T1,,ok,True,True,T1,1.00,9240
T1_000670,T1,,ok,True,True,T1,1.00,8925
T1_000671,T1,,ok,True,True,T1,1.00,8625
T1_000672,T1,,ok,True,True,T1,1.00,8209
T1_000673,T1,,ok,True,True,T1,1.00,7897
T1_000674,T1,,ok,True,True,T1,1.00,8777
T1_000675,T1,,ok,True,True,T1,1.00,8834
T1_000676,T1,,ok,True,True,T1,1.00,8398
T1_000677,T1,,ok,True,True,T1,1.00,8733
T1_000678,T1,,ok,True,True,T1,1.00,8538
T1_000679,T1,,ok,True,True,T1,1.00,8383
T1_000680,T1,,ok,True,True,T1,1.00,8085
T1_000681,T1,,ok,True,True,T1,1.00,7985
T1_000682,T1,,ok,True,True,T1,1.00,7938
T1_000683,T1,,ok,True,True,T1,1.00,8477
T1_000684,T1,,ok,True,True,T1,1.00,7792
T1_000685,T1,,ok,True,True,T1,1.00,8333
T1_000686,T1,,ok,True,True,T1,1.00,8438
T1_000687,T1,,ok,True,True,T1,1.00,7790
T1_000688,T1,,ok,True,True,T1,1.00,8394
T1_000689,T1,,ok,True,True,T1,1.00,8073
T1_000690,T1,,ok,True,True,T1,1.00,7982
T1_000691,T1,,ok,True,True,T1,1.00,8119
T1_000692,T1,,ok,True,True,T1,1.00,8076
T1_000693,T1,,ok,True,True,T1,1.00,8762
T1_000694,T1,,ok,True,True,T1,1.00,8432
T1_000695,T1,,ok,True,True,T1,1.00,8033
T1_000696,T1,,ok,True,True,T1,1.00,8192
T1_000697,T1,,ok,True,True,T1,1.00,7645
T1_000698,T1,,ok,True,True,T1,1.00,8072
T1_000699,T1,,ok,True,True,T1,1.00,8354
T1_000700,T1,,ok,True,True,T1,1.00,7680
T1_000701,T1,,ok,True,True,T1,1.00,8724
T1_000702,T1,,ok,True,True,T1,1.00,8614
T1_000703,T1,,ok,True,True,T1,1.00,8073
T1_000704,T1,,ok,True,True,T1,1.00,7903
T1_000705,T1,,ok,True,True,T1,1.00,7913
T1_000706,T1,,ok,True,True,T1,1.00,8182
T1_000707,T1,,ok,True,True,T1,1.00,8174
T1_000708,T1,,ok,True,True,T1,1.00,8080
T1_000709,T1,,ok,True,True,T1,1.00,8670
T1_000710,T1,,ok,True,True,T1,1.00,8234
T1_000711,T1,,ok,True,True,T1,1.00,8302
T1_000712,T1,,ok,True,True,T1,1.00,7923
T1_000713,T1,,ok,True,True,T1,1.00,7972
T1_000714,T1,,ok,True,True,T1,1.00,8176
T1_000715,T1,,ok,True,True,T1,1.00,8292
T1_000716,T1,,ok,True,True,T1,1.00,8212
T1_000717,T1,,ok,True,True,T1,1.00,8258
T1_000718,T1,,ok,True,True,T1,1.00,8285
T1_000719,T1,,ok,True,True,T1,1.00,8184
T1_000720,T1,,ok,True,True,T1,1.00,8269
T1_000721,T1,,ok,True,True,T1,1.00,5189
T1_000722,T1,,ok,True,True,T1,1.00,4907
T1_000723,T1,,ok,True,True,T1,1.00,5110
T1_000724,T1,,ok,True,True,T1,1.00,8141
T1_000725,T1,,ok,True,True,T1,1.00,7928
T1_000726,T1,,ok,True,True,T1,1.00,7675
T1_000727,T1,,ok,True,True,T1,1.00,8113
T1_000728,T1,,ok,True,True,T1,1.00,7971
T1_000729,T1,,ok,True,True,T1,1.00,8571
T1_000730,T1,,ok,True,True,T1,1.00,8193
T1_000731,T1,,ok,True,True,T1,1.00,8151
T1_000732,T1,,ok,True,True,T1,1.00,8371
T1_000733,T1,,ok,True,True,T1,1.00,8293
T1_000734,T1,,ok,True,True,T1,1.00,8047
T1_000735,T1,,ok,True,True,T1,1.00,8101
T1_000736,T1,,ok,True,True,T1,1.00,7991
T1_000737,T1,,ok,True,True,T1,1.00,8618
T1_000738,T1,,ok,True,True,T1,1.00,8395
T1_000739,T1,,ok,True,True,T1,1.00,8540
T1_000740,T1,,ok,True,True,T1,1.00,7961
T1_000741,T1,,ok,True,True,T1,1.00,8316
T1_000742,T1,,ok,True,True,T1,1.00,7906
T1_000743,T1,,ok,True,True,T1,1.00,7997
T1_000744,T1,,ok,True,True,T1,1.00,8248
T1_000745,T1,,ok,True,True,T1,1.00,8382
T1_000746,T1,,ok,True,True,T1,1.00,7955
T1_000747,T1,,ok,True,True,T1,1.00,8210
T1_000748,T1,,ok,True,True,T1,1.00,7921
T1_000749,T1,,ok,True,True,T1,1.00,8106
T1_000750,T1,,ok,True,True,T1,1.00,8057
T1_000751,T1,,ok,True,True,T1,1.00,7811
T1_000752,T1,,ok,True,True,T1,1.00,9030
T1_000753,T1,,ok,True,True,T1,1.00,9475
T1_000754,T1,,ok,True,True,T1,1.00,8013
T1_000755,T1,,ok,True,True,T1,1.00,8398
T1_000756,T1,,ok,True,True,T1,1.00,8352
T1_000757,T1,,ok,True,True,T1,1.00,7965
T1_000758,T1,,ok,True,True,T1,1.00,8018
T1_000759,T1,,ok,True,True,T1,1.00,8351
T1_000760,T1,,ok,True,True,T1,1.00,8981
T1_000761,T1,,ok,True,True,T1,1.00,10336
T1_000762,T1,,ok,True,True,T1,1.00,8465
T1_000763,T1,,ok,True,True,T1,1.00,8562
T1_000764,T1,,ok,True,True,T1,1.00,7994
T1_000765,T1,,ok,True,True,T1,1.00,8405
T1_000766,T1,,ok,True,True,T1,1.00,8168
T1_000767,T1,,ok,True,True,T1,1.00,7968
T1_000768,T1,,ok,True,True,T1,1.00,8871
T1_000769,T1,,ok,True,True,T1,1.00,10008
T1_000770,T1,,ok,True,True,T1,1.00,8112
T1_000771,T1,,ok,True,True,T1,1.00,8220
T1_000772,T1,,ok,True,True,T1,1.00,7974
T1_000773,T1,,ok,True,True,T1,1.00,8002
T1_000774,T1,,ok,True,True,T1,1.00,8335
T1_000775,T1,,ok,True,True,T1,1.00,8063
T1_000776,T1,,ok,True,True,T1,1.00,8461
T1_000777,T1,,ok,True,True,T1,1.00,10564
T1_000778,T1,,ok,True,True,T1,1.00,8077
T1_000779,T1,,ok,True,True,T1,1.00,8222
T1_000780,T1,,ok,True,True,T1,1.00,7864
T1_000781,T1,,ok,True,True,T1,1.00,7899
T1_000782,T1,,ok,True,True,T1,1.00,7771
T1_000783,T1,,ok,True,True,T1,1.00,8258
T1_000784,T1,,ok,True,True,T1,1.00,10633
T1_000785,T1,,ok,True,True,T1,1.00,8819
T1_000786,T1,,ok,True,True,T1,1.00,8094
T1_000787,T1,,ok,True,True,T1,1.00,8421
T1_000788,T1,,ok,True,True,T1,1.00,8712
T1_000789,T1,,ok,True,True,T1,1.00,8131
T1_000790,T1,,ok,True,True,T1,1.00,7959
T1_000791,T1,,ok,True,True,T1,1.00,9092
T1_000792,T1,,ok,True,True,T1,1.00,10527
T1_000793,T1,,ok,True,True,T1,1.00,9419
T1_000794,T1,,ok,True,True,T1,1.00,8713
T1_000795,T1,,ok,True,True,T1,1.00,9118
T1_000796,T1,,ok,True,True,T1,1.00,8771
T1_000797,T1,,ok,True,True,T1,1.00,8215
T1_000798,T1,,ok,True,True,T1,1.00,8217
T1_000799,T1,,ok,True,True,T1,1.00,9039
T1_000800,T1,,ok,True,True,T1,1.00,10545
T1_000801,T1,,ok,True,True,T1,1.00,10915
T1_000802,T1,,ok,True,True,T1,1.00,9154
T1_000803,T1,,ok,True,True,T1,1.00,8907
T1_000804,T1,,ok,True,True,T1,1.00,8857
T1_000805,T1,,ok,True,True,T1,1.00,8188
T1_000806,T1,,ok,True,True,T1,1.00,7924
T1_000807,T1,,ok,True,True,T1,1.00,8831
T1_000808,T1,,ok,True,True,T1,1.00,9701
T1_000809,T1,,ok,True,True,T1,1.00,10403
T1_000810,T1,,ok,True,True,T1,1.00,8972
T1_000811,T1,,ok,True,True,T1,1.00,8861
T1_000812,T1,,ok,True,True,T1,1.00,8450
T1_000813,T1,,ok,True,True,T1,1.00,8090
T1_000814,T1,,ok,True,True,T1,1.00,7809
T1_000815,T1,,ok,True,True,T1,1.00,8531
T1_000816,T1,,ok,True,True,T1,1.00,8945
T1_000817,T1,,ok,True,True,T1,1.00,10894
T1_000818,T1,,ok,True,True,T1,1.00,8414
T1_000819,T1,,ok,True,True,T1,1.00,8922
T1_000820,T1,,ok,True,True,T1,1.00,9674
T1_000821,T1,,ok,True,True,T1,1.00,8491
T1_000822,T1,,ok,True,True,T1,1.00,7920
T1_000823,T1,,ok,True,True,T1,1.00,460
T1_000824,T1,,ok,True,True,T1,1.00,573
T1_000825,T1,,ok,True,True,T1,1.00,419
T1_000826,T1,,ok,True,True,T1,1.00,474
T1_000827,T1,,ok,True,True,T1,1.00,546
T1_000828,T1,,ok,True,True,T1,1.00,662
T1_000829,T1,,ok,True,True,T1,1.00,520
T1_000830,T1,,ok,True,True,T1,1.00,434
T1_000831,T1,,ok,True,True,T1,1.00,497
T1_000832,T1,,ok,True,True,T1,1.00,536
T1_000833,T1,,ok,True,True,T1,1.00,516
T1_000834,T1,,ok,True,True,T1,1.00,476
T1_000835,T1,,ok,True,True,T1,1.00,508
T1_000836,T1,,ok,True,True,T1,1.00,611
T1_000837,T1,,ok,True,True,T1,1.00,472
T1_000838,T1,,ok,True,True,T1,1.00,415
T1_000839,T1,,ok,True,True,T1,1.00,508
T1_000840,T1,,ok,True,True,T1,1.00,574
T1_000841,T1,,ok,True,True,T1,1.00,574
T1_000842,T1,,ok,True,True,T1,1.00,458
T1_000843,T1,,ok,True,True,T1,1.00,523
T1_000844,T1,,ok,True,True,T1,1.00,611
T1_000845,T1,,ok,True,True,T1,1.00,448
T1_000846,T1,,ok,True,True,T1,1.00,446
T1_000847,T1,,ok,True,True,T1,1.00,466
T1_000848,T1,,ok,True,True,T1,1.00,568
T1_000849,T1,,ok,True,True,T1,1.00,545
T1_000850,T1,,ok,True,True,T1,1.00,469
T1_000851,T1,,ok,True,True,T1,1.00,630
T1_000852,T1,,ok,True,True,T1,1.00,610
T1_000853,T1,,ok,True,True,T1,1.00,439
T1_000854,T1,,ok,True,True,T1,1.00,435
T1_000855,T1,,ok,True,True,T1,1.00,508
T1_000856,T1,,ok,True,True,T1,1.00,551
T1_000857,T1,,ok,True,True,T1,1.00,571
T1_000858,T1,,ok,True,True,T1,1.00,410
T1_000859,T1,,ok,True,True,T1,1.00,570
T1_000860,T1,,ok,True,True,T1,1.00,664
T1_000861,T1,,ok,True,True,T1,1.00,431
T1_000862,T1,,ok,True,True,T1,1.00,414
T1_000863,T1,,ok,True,True,T1,1.00,510
T1_000864,T1,,ok,True,True,T1,1.00,623
T1_000865,T1,,ok,True,True,T1,1.00,443
T1_000866,T1,,ok,True,True,T1,1.00,479
T1_000867,T1,,ok,True,True,T1,1.00,735
T1_000868,T1,,ok,True,True,T1,1.00,681
T1_000869,T1,,ok,True,True,T1,1.00,437
T1_000870,T1,,ok,True,True,T1,1.00,436
T1_000871,T1,,ok,True,True,T1,1.00,598
T1_000872,T1,,ok,True,True,T1,1.00,585
T1_000873,T1,,ok,True,True,T1,1.00,472
T1_000874,T1,,ok,True,True,T1,1.00,494
T1_000875,T1,,ok,True,True,T1,0.83,50345
T1_000876,T1,,ok,True,True,T1,0.83,49968
T1_000877,T1,,ok,True,True,T1,0.83,44142
T1_000878,T1,,ok,True,True,T1,0.83,42090
T1_000879,T1,,ok,True,True,T1,0.83,47403
T1_000880,T1,,ok,True,True,T1,0.83,51342
T1_000881,T1,,ok,True,True,T1,0.83,47753
T1_000882,T1,,ok,True,True,T1,0.83,47907
T1_000883,T1,,ok,True,True,T1,0.83,50358
T1_000884,T1,,ok,True,True,T1,0.83,51154
T1_000885,T1,,ok,True,True,T1,0.83,46766
T1_000886,T1,,ok,True,True,T1,0.83,48684
T1_000887,T1,,ok,True,True,T1,0.83,51949
T1_000888,T1,,ok,True,True,T1,0.83,45992
T1_000889,T1,,ok,True,True,T1,0.83,39718
T1_000890,T1,,ok,True,True,T1,0.83,50551
T1_000891,T1,,ok,True,True,T1,0.83,46131
T1_000892,T1,,ok,True,True,T1,0.83,42782
T1_000893,T1,,ok,True,True,T1,0.83,49094
T1_000894,T1,,ok,True,True,T1,0.83,51861
T1_000895,T1,,ok,True,True,T1,1.00,590
T1_000896,T1,,ok,True,True,T1,1.00,520
T1_000897,T1,,ok,True,True,T1,1.00,519
T1_000898,T1,,ok,True,True,T1,1.00,516
T1_000899,T1,,ok,True,True,T1,1.00,516
T1_000900,T1,,ok,True,True,T1,1.00,484
T1_000901,T1,,ok,True,True,T1,1.00,608
T1_000902,T1,,ok,True,True,T1,1.00,551
T1_000903,T1,,ok,True,True,T1,1.00,547
T1_000904,T1,,ok,True,True,T1,1.00,468
T1_000905,T1,,ok,True,True,T1,1.00,369
T1_000906,T1,,ok,True,True,T1,1.00,492
T1_000907,T1,,ok,True,True,T1,1.00,531
T1_000908,T1,,ok,True,True,T1,1.00,436
T1_000909,T1,,ok,True,True,T1,1.00,589
T1_000910,T1,,ok,True,True,T1,1.00,573
T1_000911,T1,,ok,True,True,T1,1.00,535
T1_000912,T1,,ok,True,True,T1,1.00,409
T1_000913,T1,,ok,True,True,T1,1.00,365
T1_000914,T1,,ok,True,True,T1,1.00,401
T1_000915,T1,,ok,True,True,T1,1.00,436
T1_000916,T1,,ok,True,True,T1,1.00,416
T1_000917,T1,,ok,True,True,T1,1.00,534
T1_000918,T1,,ok,True,True,T1,1.00,585
T1_000919,T1,,ok,True,True,T1,1.00,526
T1_000920,T1,,ok,True,True,T1,1.00,497
T1_000921,T1,,ok,True,True,T1,1.00,415
T1_000922,T1,,ok,True,True,T1,1.00,560
T1_000923,T1,,ok,True,True,T1,1.00,459
T1_000924,T1,,ok,True,True,T1,1.00,391
T1_000925,T1,,ok,True,True,T1,1.00,464
T1_000926,T1,,ok,True,True,T1,1.00,594
T1_000927,T1,,ok,True,True,T1,1.00,598
T1_000928,T1,,ok,True,True,T1,1.00,456
T1_000929,T1,,ok,True,True,T1,1.00,376
T1_000930,T1,,ok,True,True,T1,1.00,476
T1_000931,T1,,ok,True,True,T1,1.00,498
T1_000932,T1,,ok,True,True,T1,1.00,423
T1_000933,T1,,ok,True,True,T1,1.00,565
T1_000934,T1,,ok,True,True,T1,1.00,655
T1_000935,T1,,ok,True,True,T1,1.00,601
T1_000936,T1,,ok,True,True,T1,1.00,480
T1_000937,T1,,ok,True,True,T1,1.00,359
T1_000938,T1,,ok,True,True,T1,1.00,539
T1_000939,T1,,ok,True,True,T1,1.00,503
T1_000940,T1,,ok,True,True,T1,1.00,516
T1_000941,T1,,ok,True,True,T1,1.00,557
T1_000942,T1,,ok,True,True,T1,1.00,616
T1_000943,T1,,ok,True,True,T1,1.00,530
T1_000944,T1,,ok,True,True,T1,1.00,455
T1_000945,T1,,ok,True,True,T1,0.82,39479
T1_000946,T1,,ok,True,True,T1,1.00,552
T1_000947,T1,,ok,True,True,T1,1.00,466
T1_000948,T1,,ok,True,True,T1,1.00,456
T1_000949,T1,,ok,True,True,T1,1.00,553
T1_000950,T1,,ok,True,True,T1,1.00,660
T1_000951,T1,,ok,True,True,T1,1.00,565
T1_000952,T1,,ok,True,True,T1,1.00,391
T1_000953,T1,,ok,True,True,T1,1.00,411
T1_000954,T1,,ok,True,True,T1,1.00,533
T1_000955,T1,,ok,True,True,T1,1.00,456
T1_000956,T1,,ok,True,True,T1,1.00,490
T1_000957,T1,,ok,True,True,T1,1.00,597
T1_000958,T1,,ok,True,True,T1,1.00,567
T1_000959,T1,,ok,True,True,T1,1.00,575
T1_000960,T1,,ok,True,True,T1,1.00,502
T1_000961,T1,,ok,True,True,T1,1.00,383
T1_000962,T1,,ok,True,True,T1,1.00,593
T1_000963,T1,,ok,True,True,T1,1.00,476
T1_000964,T1,,ok,True,True,T1,1.00,513
T1_000965,T1,,ok,True,True,T1,1.00,704
T1_000966,T1,,ok,True,True,T1,1.00,575
T1_000967,T1,,ok,True,True,T1,1.00,621
T1_000968,T1,,ok,True,True,T1,1.00,473
T1_000969,T1,,ok,True,True,T1,1.00,398
T1_000970,T1,,ok,True,True,T1,1.00,566
T1_000971,T1,,ok,True,True,T1,1.00,486
T1_000972,T1,,ok,True,True,T1,1.00,536
T1_000973,T1,,ok,True,True,T1,1.00,512
T1_000974,T1,,ok,True,True,T1,1.00,555
T1_000975,T1,,ok,True,True,T1,1.00,647
T1_000976,T1,,ok,True,True,T1,1.00,507
T1_000977,T1,,ok,True,True,T1,1.00,410
T1_000978,T1,,ok,True,True,T1,1.00,558
T1_000979,T1,,ok,True,True,T1,1.00,426
T1_000980,T1,,ok,True,True,T1,1.00,513
T1_000981,T1,,ok,True,True,T1,1.00,493
T1_000982,T1,,ok,True,True,T1,1.00,547
T1_000983,T1,,ok,True,True,T1,1.00,640
T1_000984,T1,,ok,True,True,T1,1.00,531
T1_000985,T1,,ok,True,True,T1,1.00,416
T1_000986,T1,,ok,True,True,T1,1.00,652
T1_000987,T1,,ok,True,True,T1,1.00,426
T1_000988,T1,,ok,True,True,T1,1.00,521
T1_000989,T1,,ok,True,True,T1,1.00,495
T1_000990,T1,,ok,True,True,T1,1.00,560
T1_000991,T1,,ok,True,True,T1,1.00,649
T1_000992,T1,,ok,True,True,T1,1.00,481
T1_000993,T1,,ok,True,True,T1,1.00,411
T1_000994,T1,,ok,True,True,T1,1.00,572
T1_000995,T1,,ok,True,True,T1,1.00,8598
T1_000996,T1,,ok,True,True,T1,1.00,8312
T1_000997,T1,,ok,True,True,T1,1.00,9388
T1_000998,T1,,ok,True,True,T1,1.00,9728
T1_000999,T1,,ok,True,True,T1,1.00,10054
T1_001000,T1,,ok,True,True,T1,1.00,8384
T1_001001,T1,,ok,True,True,T1,1.00,7784
T1_001002,T1,,ok,True,True,T1,1.00,10428
T1_001003,T1,,ok,True,True,T1,1.00,7880
T1_001004,T1,,ok,True,True,T1,1.00,8015
T1_001005,T1,,ok,True,True,T1,1.00,9618
T1_001006,T1,,ok,True,True,T1,1.00,9397
T1_001007,T1,,ok,True,True,T1,1.00,9579
T1_001008,T1,,ok,True,True,T1,1.00,7853
T1_001009,T1,,ok,True,True,T1,1.00,8847
T1_001010,T1,,ok,True,True,T1,1.00,9492
T1_001011,T1,,ok,True,True,T1,1.00,8145
T1_001012,T1,,ok,True,True,T1,1.00,8200
T1_001013,T1,,ok,True,True,T1,1.00,9027
T1_001014,T1,,ok,True,True,T1,1.00,9010
T1_001015,T1,,ok,True,True,T1,1.00,9102
T1_001016,T1,,ok,True,True,T1,1.00,8124
T1_001017,T1,,ok,True,True,T1,1.00,8847
T1_001018,T1,,ok,True,True,T1,1.00,9483
T1_001019,T1,,ok,True,True,T1,1.00,8586
T1_001020,T1,,ok,True,True,T1,1.00,8428
T1_001021,T1,,ok,True,True,T1,1.00,8879
T1_001022,T1,,ok,True,True,T1,1.00,8766
T1_001023,T1,,ok,True,True,T1,1.00,8743
T1_001024,T1,,ok,True,True,T1,1.00,8732
T1_001025,T1,,ok,True,True,T1,1.00,9496
T1_001026,T1,,ok,True,True,T1,1.00,9141
T1_001027,T1,,ok,True,True,T1,1.00,8649
T1_001028,T1,,ok,True,True,T1,1.00,8781
T1_001029,T1,,ok,True,True,T1,1.00,8545
T1_001030,T1,,ok,True,True,T1,1.00,8640
T1_001031,T1,,ok,True,True,T1,1.00,9004
T1_001032,T1,,ok,True,True,T1,1.00,8679
T1_001033,T1,,ok,True,True,T1,1.00,9158
T1_001034,T1,,ok,True,True,T1,1.00,8993
T1_001035,T1,,ok,True,True,T1,1.00,8643
T1_001036,T1,,ok,True,True,T1,1.00,8377
T1_001037,T1,,ok,True,True,T1,1.00,8200
T1_001038,T1,,ok,True,True,T1,1.00,8106
T1_001039,T1,,ok,True,True,T1,1.00,8468
T1_001040,T1,,ok,True,True,T1,1.00,8293
T1_001041,T1,,ok,True,True,T1,1.00,8695
T1_001042,T1,,ok,True,True,T1,1.00,8679
T1_001043,T1,,ok,True,True,T1,1.00,8392
T1_001044,T1,,ok,True,True,T1,1.00,8356
T1_001045,T1,,ok,True,True,T1,1.00,7905
T1_001046,T1,,ok,True,True,T1,1.00,7798
T1_001047,T1,,ok,True,True,T1,1.00,7950
T1_001048,T1,,ok,True,True,T1,1.00,8301
T1_001049,T1,,ok,True,True,T1,1.00,9420
T1_001050,T1,,ok,True,True,T1,1.00,8145
T1_001051,T1,,ok,True,True,T1,1.00,8322
T1_001052,T1,,ok,True,True,T1,1.00,8082
T1_001053,T1,,ok,True,True,T1,1.00,8258
T1_001054,T1,,ok,True,True,T1,1.00,8036
T1_001055,T1,,ok,True,True,T1,1.00,8152
T1_001056,T1,,ok,True,True,T1,1.00,8105
T1_001057,T1,,ok,True,True,T1,1.00,10031
T1_001058,T1,,ok,True,True,T1,1.00,8120
