pair_id,expected_type,band,functionality_id,sim_both,bcb_f1,bcb_f2
T1_000621,T1,,4,1.0,308643,727183
T1_000622,T1,,4,1.0,308643,587124
T1_000623,T1,,4,1.0,308643,481939
T1_000624,T1,,4,1.0,210006,308643
T1_000625,T1,,4,1.0,308643,942693
T1_000626,T1,,4,1.0,308643,460892
T1_000627,T1,,4,1.0,282431,308643
T1_000628,T1,,4,1.0,308643,628819
T1_000629,T1,,4,1.0,308643,861011
T1_000630,T1,,4,1.0,308643,340064
T1_000631,T1,,4,1.0,308643,892621
T1_000632,T1,,4,1.0,308643,812803
T1_000633,T1,,4,1.0,7667,308643
T1_000634,T1,,4,1.0,308643,523070
T1_000635,T1,,4,1.0,308643,945607
T1_000636,T1,,4,1.0,308643,645756
T1_000637,T1,,4,1.0,112491,308643
T1_000638,T1,,4,1.0,308643,333433
T1_000639,T1,,4,1.0,308643,320979
T1_000640,T1,,4,1.0,308643,800221
T1_000641,T1,,4,1.0,308643,888827
T1_000642,T1,,4,1.0,189777,308643
T1_000643,T1,,4,1.0,268806,308643
T1_000644,T1,,4,1.0,308643,653371
T1_000645,T1,,4,1.0,308643,555513
T1_000646,T1,,4,1.0,308643,860578
T1_000647,T1,,4,1.0,308643,778678
T1_000648,T1,,4,1.0,274159,308643
T1_000649,T1,,4,1.0,119263,308643
T1_000650,T1,,4,1.0,661,308643
T1_000651,T1,,4,1.0,308643,679959
T1_000652,T1,,4,1.0,308643,775729
T1_000653,T1,,4,1.0,308643,823074
T1_000654,T1,,4,1.0,131811,308643
T1_000655,T1,,4,1.0,308643,492619
T1_000656,T1,,4,1.0,181591,308643
T1_000657,T1,,4,1.0,308643,310580
T1_000658,T1,,4,1.0,308643,621591
T1_000659,T1,,4,1.0,204078,308643
T1_000660,T1,,4,1.0,100791,308643
T1_000661,T1,,4,1.0,235245,308643
T1_000662,T1,,4,1.0,81287,308643
T1_000663,T1,,4,1.0,308643,764085
T1_000664,T1,,4,1.0,308643,643933
T1_000665,T1,,4,1.0,308643,689011
T1_000666,T1,,4,1.0,308643,952242
T1_000667,T1,,4,1.0,308643,482330
T1_000668,T1,,4,1.0,308643,709767
T1_000669,T1,,4,1.0,308643,473797
T1_000670,T1,,4,1.0,62362,308643
T1_000671,T1,,4,1.0,308643,569269
T1_000672,T1,,4,1.0,308643,364438
T1_000673,T1,,4,1.0,308643,736738
T1_000674,T1,,4,1.0,238176,308643
T1_000675,T1,,4,1.0,308643,480017
T1_000676,T1,,4,1.0,308643,608747
T1_000677,T1,,4,1.0,9563,308643
T1_000678,T1,,4,1.0,308643,680174
T1_000679,T1,,4,1.0,257201,308643
T1_000680,T1,,4,1.0,308643,601526
T1_000681,T1,,4,1.0,308643,941896
T1_000682,T1,,4,1.0,308643,820872
T1_000683,T1,,4,1.0,308643,859157
T1_000684,T1,,4,1.0,146579,308643
T1_000685,T1,,4,1.0,308643,935017
T1_000686,T1,,4,1.0,308643,310182
T1_000687,T1,,4,1.0,280040,308643
T1_000688,T1,,4,1.0,308643,604392
T1_000689,T1,,4,1.0,308643,420619
T1_000690,T1,,4,1.0,308643,922476
T1_000691,T1,,4,1.0,308643,838844
T1_000692,T1,,4,1.0,308643,778641
T1_000693,T1,,4,1.0,308643,441377
T1_000694,T1,,4,1.0,137600,308643
T1_000695,T1,,4,1.0,308643,649639
T1_000696,T1,,4,1.0,308643,737699
T1_000697,T1,,4,1.0,120730,308643
T1_000698,T1,,4,1.0,91017,308643
T1_000699,T1,,4,1.0,308643,704314
T1_000700,T1,,4,1.0,149935,308643
T1_000701,T1,,4,1.0,38361,308643
T1_000702,T1,,4,1.0,308643,682785
T1_000703,T1,,4,1.0,308643,849586
T1_000704,T1,,4,1.0,308643,433062
T1_000705,T1,,4,1.0,308643,413237
T1_000706,T1,,4,1.0,120707,308643
T1_000707,T1,,4,1.0,308643,543096
T1_000708,T1,,4,1.0,272355,308643
T1_000709,T1,,4,1.0,308643,615902
T1_000710,T1,,4,1.0,253661,308643
T1_000711,T1,,4,1.0,47756,308643
T1_000712,T1,,4,1.0,308643,520600
T1_000713,T1,,4,1.0,161760,308643
T1_000714,T1,,4,1.0,308643,431827
T1_000715,T1,,4,1.0,308643,756962
T1_000716,T1,,4,1.0,308643,765103
T1_000717,T1,,4,1.0,308643,536114
T1_000718,T1,,4,1.0,145197,308643
T1_000719,T1,,4,1.0,44823,308643
T1_000720,T1,,4,1.0,308643,860848
T1_000721,T1,,4,1.0,276152,322658
T1_000722,T1,,4,1.0,322658,372172
T1_000723,T1,,4,1.0,322658,494226
T1_000724,T1,,4,1.0,587124,727183
T1_000725,T1,,4,1.0,481939,727183
T1_000726,T1,,4,1.0,210006,727183
T1_000727,T1,,4,1.0,727183,942693
T1_000728,T1,,4,1.0,460892,727183
T1_000729,T1,,4,1.0,282431,727183
T1_000730,T1,,4,1.0,628819,727183
T1_000731,T1,,4,1.0,727183,861011
T1_000732,T1,,4,1.0,340064,727183
T1_000733,T1,,4,1.0,727183,892621
T1_000734,T1,,4,1.0,727183,812803
T1_000735,T1,,4,1.0,7667,727183
T1_000736,T1,,4,1.0,523070,727183
T1_000737,T1,,4,1.0,727183,945607
T1_000738,T1,,4,1.0,645756,727183
T1_000739,T1,,4,1.0,112491,727183
T1_000740,T1,,4,1.0,333433,727183
T1_000741,T1,,4,1.0,320979,727183
T1_000742,T1,,4,1.0,727183,800221
T1_000743,T1,,4,1.0,727183,888827
T1_000744,T1,,4,1.0,189777,727183
T1_000745,T1,,4,1.0,268806,727183
T1_000746,T1,,4,1.0,653371,727183
T1_000747,T1,,4,1.0,555513,727183
T1_000748,T1,,4,1.0,727183,860578
T1_000749,T1,,4,1.0,727183,778678
T1_000750,T1,,4,1.0,274159,727183
T1_000751,T1,,4,1.0,119263,727183
T1_000752,T1,,4,1.0,661,727183
T1_000753,T1,,4,1.0,679959,727183
T1_000754,T1,,4,1.0,727183,775729
T1_000755,T1,,4,1.0,727183,823074
T1_000756,T1,,4,1.0,131811,727183
T1_000757,T1,,4,1.0,492619,727183
T1_000758,T1,,4,1.0,181591,727183
T1_000759,T1,,4,1.0,310580,727183
T1_000760,T1,,4,1.0,621591,727183
T1_000761,T1,,4,1.0,204078,727183
T1_000762,T1,,4,1.0,100791,727183
T1_000763,T1,,4,1.0,235245,727183
T1_000764,T1,,4,1.0,81287,727183
T1_000765,T1,,4,1.0,727183,764085
T1_000766,T1,,4,1.0,643933,727183
T1_000767,T1,,4,1.0,689011,727183
T1_000768,T1,,4,1.0,727183,952242
T1_000769,T1,,4,1.0,482330,727183
T1_000770,T1,,4,1.0,709767,727183
T1_000771,T1,,4,1.0,473797,727183
T1_000772,T1,,4,1.0,62362,727183
T1_000773,T1,,4,1.0,569269,727183
T1_000774,T1,,4,1.0,364438,727183
T1_000775,T1,,4,1.0,727183,736738
T1_000776,T1,,4,1.0,238176,727183
T1_000777,T1,,4,1.0,480017,727183
T1_000778,T1,,4,1.0,608747,727183
T1_000779,T1,,4,1.0,9563,727183
T1_000780,T1,,4,1.0,680174,727183
T1_000781,T1,,4,1.0,257201,727183
T1_000782,T1,,4,1.0,601526,727183
T1_000783,T1,,4,1.0,727183,941896
T1_000784,T1,,4,1.0,727183,820872
T1_000785,T1,,4,1.0,727183,859157
T1_000786,T1,,4,1.0,146579,727183
T1_000787,T1,,4,1.0,727183,935017
T1_000788,T1,,4,1.0,310182,727183
T1_000789,T1,,4,1.0,280040,727183
T1_000790,T1,,4,1.0,604392,727183
T1_000791,T1,,4,1.0,420619,727183
T1_000792,T1,,4,1.0,727183,922476
T1_000793,T1,,4,1.0,727183,838844
T1_000794,T1,,4,1.0,727183,778641
T1_000795,T1,,4,1.0,441377,727183
T1_000796,T1,,4,1.0,137600,727183
T1_000797,T1,,4,1.0,649639,727183
T1_000798,T1,,4,1.0,727183,737699
T1_000799,T1,,4,1.0,120730,727183
T1_000800,T1,,4,1.0,91017,727183
T1_000801,T1,,4,1.0,704314,727183
T1_000802,T1,,4,1.0,149935,727183
T1_000803,T1,,4,1.0,38361,727183
T1_000804,T1,,4,1.0,682785,727183
T1_000805,T1,,4,1.0,727183,849586
T1_000806,T1,,4,1.0,433062,727183
T1_000807,T1,,4,1.0,413237,727183
T1_000808,T1,,4,1.0,120707,727183
T1_000809,T1,,4,1.0,543096,727183
T1_000810,T1,,4,1.0,272355,727183
T1_000811,T1,,4,1.0,615902,727183
T1_000812,T1,,4,1.0,253661,727183
T1_000813,T1,,4,1.0,47756,727183
T1_000814,T1,,4,1.0,520600,727183
T1_000815,T1,,4,1.0,161760,727183
T1_000816,T1,,4,1.0,431827,727183
T1_000817,T1,,4,1.0,727183,756962
T1_000818,T1,,4,1.0,727183,765103
T1_000819,T1,,4,1.0,536114,727183
T1_000820,T1,,4,1.0,145197,727183
T1_000821,T1,,4,1.0,44823,727183
T1_000822,T1,,4,1.0,727183,860848
T1_000823,T1,,4,1.0,4623012,8625346
T1_000824,T1,,4,1.0,367770,4623012
T1_000825,T1,,4,1.0,4623012,14317425
T1_000826,T1,,4,1.0,4623012,18269744
T1_000827,T1,,4,1.0,2461168,4623012
T1_000828,T1,,4,1.0,4623012,8793825
T1_000829,T1,,4,1.0,4623012,16351775
T1_000830,T1,,4,1.0,4623012,7760800
T1_000831,T1,,4,1.0,4623012,16224017
T1_000832,T1,,4,1.0,4623012,13783898
T1_000833,T1,,4,1.0,4623012,19584877
T1_000834,T1,,4,1.0,2711644,4623012
T1_000835,T1,,4,1.0,4623012,8778961
T1_000836,T1,,4,1.0,4623012,12172484
T1_000837,T1,,4,1.0,4623012,15571541
T1_000838,T1,,4,1.0,1458628,4623012
T1_000839,T1,,4,1.0,411630,4623012
T1_000840,T1,,4,1.0,3768628,4623012
T1_000841,T1,,4,1.0,831649,4623012
T1_000842,T1,,4,1.0,4623012,6814854
T1_000843,T1,,4,1.0,4623012,18623182
T1_000844,T1,,4,1.0,1421557,4623012
T1_000845,T1,,4,1.0,4623012,14183083
T1_000846,T1,,4,1.0,4623012,16466519
T1_000847,T1,,4,1.0,4623012,22246374
T1_000848,T1,,4,1.0,250595,4623012
T1_000849,T1,,4,1.0,4623012,7132185
T1_000850,T1,,4,1.0,4623012,9693856
T1_000851,T1,,4,1.0,948486,4623012
T1_000852,T1,,4,1.0,1966262,4623012
T1_000853,T1,,4,1.0,4623012,10287986
T1_000854,T1,,4,1.0,4623012,18731109
T1_000855,T1,,4,1.0,4623012,19142736
T1_000856,T1,,4,1.0,4623012,6244936
T1_000857,T1,,4,1.0,4623012,13028546
T1_000858,T1,,4,1.0,2532321,4623012
T1_000859,T1,,4,1.0,4623012,11319479
T1_000860,T1,,4,1.0,4623012,16388707
T1_000861,T1,,4,1.0,4623012,13902980
T1_000862,T1,,4,1.0,4623012,8612647
T1_000863,T1,,4,1.0,4518933,4623012
T1_000864,T1,,4,1.0,4623012,12678588
T1_000865,T1,,4,1.0,4623012,21870536
T1_000866,T1,,4,1.0,4623012,11548510
T1_000867,T1,,4,1.0,4471000,4623012
T1_000868,T1,,4,1.0,4623012,17456565
T1_000869,T1,,4,1.0,4623012,19912847
T1_000870,T1,,4,1.0,4623012,9088422
T1_000871,T1,,4,1.0,4623012,12614305
T1_000872,T1,,4,1.0,4623012,22993367
T1_000873,T1,,4,1.0,4623012,21488868
T1_000874,T1,,4,1.0,4623012,6061402
T1_000875,T1,,4,1.0,2362445,3613198
T1_000876,T1,,4,1.0,3613198,20654105
T1_000877,T1,,4,1.0,3613198,15461843
T1_000878,T1,,4,1.0,3613198,12232011
T1_000879,T1,,4,1.0,3239010,3613198
T1_000880,T1,,4,1.0,3613198,23390255
T1_000881,T1,,4,1.0,3613198,20806023
T1_000882,T1,,4,1.0,3613198,7237618
T1_000883,T1,,4,1.0,3613198,13121131
T1_000884,T1,,4,1.0,3613198,20310134
T1_000885,T1,,4,1.0,3613198,17984312
T1_000886,T1,,4,1.0,3613198,6319887
T1_000887,T1,,4,1.0,3613198,14876163
T1_000888,T1,,4,1.0,3613198,15831694
T1_000889,T1,,4,1.0,3613198,21285620
T1_000890,T1,,4,1.0,978946,3613198
T1_000891,T1,,4,1.0,3613198,11066056
T1_000892,T1,,4,1.0,3613198,12728035
T1_000893,T1,,4,1.0,3613198,21457925
T1_000894,T1,,4,1.0,3613198,13396233
T1_000895,T1,,4,1.0,8793826,18623183
T1_000896,T1,,4,1.0,8793826,18269745
T1_000897,T1,,4,1.0,7760801,8793826
T1_000898,T1,,4,1.0,8793826,12678589
T1_000899,T1,,4,1.0,8793826,21870537
T1_000900,T1,,4,1.0,4623013,8793826
T1_000901,T1,,4,1.0,8793826,11548511
T1_000902,T1,,4,1.0,831650,8793826
T1_000903,T1,,4,1.0,8793826,17456566
T1_000904,T1,,4,1.0,3768629,8793826
T1_000905,T1,,4,1.0,8793826,19142737
T1_000906,T1,,4,1.0,6814855,8793826
T1_000907,T1,,4,1.0,8793826,19584878
T1_000908,T1,,4,1.0,8793826,13028547
T1_000909,T1,,4,1.0,8793826,11319480
T1_000910,T1,,4,1.0,8793826,16466520
T1_000911,T1,,4,1.0,8793826,16388708
T1_000912,T1,,4,1.0,8793826,16224018
T1_000913,T1,,4,1.0,8793826,14183084
T1_000914,T1,,4,1.0,367771,8793826
T1_000915,T1,,4,1.0,2711645,8793826
T1_000916,T1,,4,1.0,8793826,12172485
T1_000917,T1,,4,1.0,8793826,14317426
T1_000918,T1,,4,1.0,1458629,8793826
T1_000919,T1,,4,1.0,8793826,15571542
T1_000920,T1,,4,1.0,250596,8793826
T1_000921,T1,,4,1.0,8793826,10287987
T1_000922,T1,,4,1.0,6244937,8793826
T1_000923,T1,,4,1.0,6061403,8793826
T1_000924,T1,,4,1.0,1421558,8793826
T1_000925,T1,,4,1.0,8793826,13902981
T1_000926,T1,,4,1.0,8612648,8793826
T1_000927,T1,,4,1.0,8793826,22246375
T1_000928,T1,,4,1.0,8793826,13783899
T1_000929,T1,,4,1.0,7132186,8793826
T1_000930,T1,,4,1.0,8793826,9693857
T1_000931,T1,,4,1.0,8793826,18731110
T1_000932,T1,,4,1.0,1966263,8793826
T1_000933,T1,,4,1.0,8778962,8793826
T1_000934,T1,,4,1.0,411631,8793826
T1_000935,T1,,4,1.0,8793826,19912848
T1_000936,T1,,4,1.0,8793826,21488869
T1_000937,T1,,4,1.0,2532322,8793826
T1_000938,T1,,4,1.0,8793826,16351776
T1_000939,T1,,4,1.0,4518934,8793826
T1_000940,T1,,4,1.0,948487,8793826
T1_000941,T1,,4,1.0,8625347,8793826
T1_000942,T1,,4,1.0,4471001,8793826
T1_000943,T1,,4,1.0,8793826,22993368
T1_000944,T1,,4,1.0,8793826,9088423
T1_000945,T1,,4,1.0,16082064,20987164
T1_000946,T1,,4,1.0,18269745,18623183
T1_000947,T1,,4,1.0,7760801,18623183
T1_000948,T1,,4,1.0,12678589,18623183
T1_000949,T1,,4,1.0,18623183,21870537
T1_000950,T1,,4,1.0,4623013,18623183
T1_000951,T1,,4,1.0,11548511,18623183
T1_000952,T1,,4,1.0,831650,18623183
T1_000953,T1,,4,1.0,17456566,18623183
T1_000954,T1,,4,1.0,3768629,18623183
T1_000955,T1,,4,1.0,18623183,19142737
T1_000956,T1,,4,1.0,6814855,18623183
T1_000957,T1,,4,1.0,18623183,19584878
T1_000958,T1,,4,1.0,13028547,18623183
T1_000959,T1,,4,1.0,11319480,18623183
T1_000960,T1,,4,1.0,16466520,18623183
T1_000961,T1,,4,1.0,16388708,18623183
T1_000962,T1,,4,1.0,16224018,18623183
T1_000963,T1,,4,1.0,14183084,18623183
T1_000964,T1,,4,1.0,367771,18623183
T1_000965,T1,,4,1.0,2711645,18623183
T1_000966,T1,,4,1.0,12172485,18623183
T1_000967,T1,,4,1.0,14317426,18623183
T1_000968,T1,,4,1.0,1458629,18623183
T1_000969,T1,,4,1.0,15571542,18623183
T1_000970,T1,,4,1.0,250596,18623183
T1_000971,T1,,4,1.0,10287987,18623183
T1_000972,T1,,4,1.0,6244937,18623183
T1_000973,T1,,4,1.0,6061403,18623183
T1_000974,T1,,4,1.0,1421558,18623183
T1_000975,T1,,4,1.0,13902981,18623183
T1_000976,T1,,4,1.0,8612648,18623183
T1_000977,T1,,4,1.0,18623183,22246375
T1_000978,T1,,4,1.0,13783899,18623183
T1_000979,T1,,4,1.0,7132186,18623183
T1_000980,T1,,4,1.0,9693857,18623183
T1_000981,T1,,4,1.0,18623183,18731110
T1_000982,T1,,4,1.0,1966263,18623183
T1_000983,T1,,4,1.0,8778962,18623183
T1_000984,T1,,4,1.0,411631,18623183
T1_000985,T1,,4,1.0,18623183,19912848
T1_000986,T1,,4,1.0,18623183,21488869
T1_000987,T1,,4,1.0,2532322,18623183
T1_000988,T1,,4,1.0,16351776,18623183
T1_000989,T1,,4,1.0,4518934,18623183
T1_000990,T1,,4,1.0,948487,18623183
T1_000991,T1,,4,1.0,8625347,18623183
T1_000992,T1,,4,1.0,4471001,18623183
T1_000993,T1,,4,1.0,18623183,22993368
T1_000994,T1,,4,1.0,9088423,18623183
T1_000995,T1,,4,1.0,481939,587124
T1_000996,T1,,4,1.0,210006,587124
T1_000997,T1,,4,1.0,587124,942693
T1_000998,T1,,4,1.0,460892,587124
T1_000999,T1,,4,1.0,282431,587124
T1_001000,T1,,4,1.0,587124,628819
T1_001001,T1,,4,1.0,587124,861011
T1_001002,T1,,4,1.0,340064,587124
T1_001003,T1,,4,1.0,587124,892621
T1_001004,T1,,4,1.0,587124,812803
T1_001005,T1,,4,1.0,7667,587124
T1_001006,T1,,4,1.0,523070,587124
T1_001007,T1,,4,1.0,587124,945607
T1_001008,T1,,4,1.0,587124,645756
T1_001009,T1,,4,1.0,112491,587124
T1_001010,T1,,4,1.0,333433,587124
T1_001011,T1,,4,1.0,320979,587124
T1_001012,T1,,4,1.0,587124,800221
T1_001013,T1,,4,1.0,587124,888827
T1_001014,T1,,4,1.0,189777,587124
T1_001015,T1,,4,1.0,268806,587124
T1_001016,T1,,4,1.0,587124,653371
T1_001017,T1,,4,1.0,555513,587124
T1_001018,T1,,4,1.0,587124,860578
T1_001019,T1,,4,1.0,587124,778678
T1_001020,T1,,4,1.0,274159,587124
T1_001021,T1,,4,1.0,119263,587124
T1_001022,T1,,4,1.0,661,587124
T1_001023,T1,,4,1.0,587124,679959
T1_001024,T1,,4,1.0,587124,775729
T1_001025,T1,,4,1.0,587124,823074
T1_001026,T1,,4,1.0,131811,587124
T1_001027,T1,,4,1.0,492619,587124
T1_001028,T1,,4,1.0,181591,587124
T1_001029,T1,,4,1.0,310580,587124
T1_001030,T1,,4,1.0,587124,621591
T1_001031,T1,,4,1.0,204078,587124
T1_001032,T1,,4,1.0,100791,587124
T1_001033,T1,,4,1.0,235245,587124
T1_001034,T1,,4,1.0,81287,587124
T1_001035,T1,,4,1.0,587124,764085
T1_001036,T1,,4,1.0,587124,643933
T1_001037,T1,,4,1.0,587124,689011
T1_001038,T1,,4,1.0,587124,952242
T1_001039,T1,,4,1.0,482330,587124
T1_001040,T1,,4,1.0,587124,709767
T1_001041,T1,,4,1.0,473797,587124
T1_001042,T1,,4,1.0,62362,587124
T1_001043,T1,,4,1.0,569269,587124
T1_001044,T1,,4,1.0,364438,587124
T1_001045,T1,,4,1.0,587124,736738
T1_001046,T1,,4,1.0,238176,587124
T1_001047,T1,,4,1.0,480017,587124
T1_001048,T1,,4,1.0,587124,608747
T1_001049,T1,,4,1.0,9563,587124
T1_001050,T1,,4,1.0,587124,680174
T1_001051,T1,,4,1.0,257201,587124
T1_001052,T1,,4,1.0,587124,601526
T1_001053,T1,,4,1.0,587124,941896
T1_001054,T1,,4,1.0,587124,820872
T1_001055,T1,,4,1.0,587124,859157
T1_001056,T1,,4,1.0,146579,587124
T1_001057,T1,,4,1.0,587124,935017
T1_001058,T1,,4,1.0,310182,587124
T1_001059,T1,,4,1.0,280040,587124
T1_001060,T1,,4,1.0,587124,604392
T1_001061,T1,,4,1.0,420619,587124
T1_001062,T1,,4,1.0,587124,922476
T1_001063,T1,,4,1.0,587124,838844
T1_001064,T1,,4,1.0,587124,778641
T1_001065,T1,,4,1.0,441377,587124
T1_001066,T1,,4,1.0,137600,587124
T1_001067,T1,,4,1.0,587124,649639
T1_001068,T1,,4,1.0,587124,737699
T1_001069,T1,,4,1.0,120730,587124
T1_001070,T1,,4,1.0,91017,587124
T1_001071,T1,,4,1.0,587124,704314
T1_001072,T1,,4,1.0,149935,587124
T1_001073,T1,,4,1.0,38361,587124
T1_001074,T1,,4,1.0,587124,682785
T1_001075,T1,,4,1.0,587124,849586
T1_001076,T1,,4,1.0,433062,587124
T1_001077,T1,,4,1.0,413237,587124
T1_001078,T1,,4,1.0,120707,587124
T1_001079,T1,,4,1.0,543096,587124
T1_001080,T1,,4,1.0,272355,587124
T1_001081,T1,,4,1.0,587124,615902
T1_001082,T1,,4,1.0,253661,587124
T1_001083,T1,,4,1.0,47756,587124
T1_001084,T1,,4,1.0,520600,587124
T1_001085,T1,,4,1.0,161760,587124
T1_001086,T1,,4,1.0,431827,587124
T1_001087,T1,,4,1.0,587124,756962
T1_001088,T1,,4,1.0,587124,765103
T1_001089,T1,,4,1.0,536114,587124
T1_001090,T1,,4,1.0,145197,587124
T1_001091,T1,,4,1.0,44823,587124
T1_001092,T1,,4,1.0,587124,860848
T1_001093,T1,,4,1.0,330896,740874
T1_001094,T1,,4,1.0,659316,740874
T1_001095,T1,,4,1.0,6031248,23596949
T1_001096,T1,,4,1.0,6031248,11993046
T1_001097,T1,,4,1.0,2418918,6031248
T1_001098,T1,,4,1.0,755203,792644
T1_001099,T1,,4,1.0,78966,755203
T1_001100,T1,,4,1.0,33845,755203
T1_001101,T1,,4,1.0,567476,755203
T1_001102,T1,,4,1.0,638963,755203
T1_001103,T1,,4,1.0,755203,810724
T1_001104,T1,,4,1.0,755203,850680
T1_001105,T1,,4,1.0,755203,839385
T1_001106,T1,,4,1.0,288978,755203
T1_001107,T1,,4,1.0,586503,755203
T1_001108,T1,,4,1.0,755203,934048
T1_001109,T1,,4,1.0,116038,755203
T1_001110,T1,,4,1.0,755203,804637
T1_001111,T1,,4,1.0,346058,755203
T1_001112,T1,,4,1.0,534739,755203
T1_001113,T1,,4,1.0,413562,755203
T1_001114,T1,,4,1.0,755203,810884
T1_001115,T1,,4,1.0,536614,755203
T1_001116,T1,,4,1.0,755203,822452
T1_001117,T1,,4,1.0,601908,755203
T1_001118,T1,,4,1.0,755203,811157
T1_001119,T1,,4,1.0,536222,755203
T1_001120,T1,,4,1.0,755203,814473
T1_001121,T1,,4,1.0,755203,950938
T1_001122,T1,,4,1.0,755203,896372
T1_001123,T1,,4,1.0,40044,755203
T1_001124,T1,,4,1.0,662799,755203
T1_001125,T1,,4,1.0,597134,755203
T1_001126,T1,,4,1.0,755203,854262
T1_001127,T1,,4,1.0,649595,755203
T1_001128,T1,,4,1.0,755203,801395
T1_001129,T1,,4,1.0,665978,755203
T1_001130,T1,,4,1.0,621362,755203
T1_001131,T1,,4,1.0,189963,755203
T1_001132,T1,,4,1.0,258490,755203
T1_001133,T1,,4,1.0,653541,755203
T1_001134,T1,,4,1.0,624490,755203
T1_001135,T1,,4,1.0,636262,755203
T1_001136,T1,,4,1.0,397240,755203
T1_001137,T1,,4,1.0,755203,908793
T1_001138,T1,,4,1.0,755203,841724
T1_001139,T1,,4,1.0,241286,755203
T1_001140,T1,,4,1.0,414463,755203
T1_001141,T1,,4,1.0,614390,755203
T1_001142,T1,,4,1.0,126187,755203
T1_001143,T1,,4,1.0,708766,755203
T1_001144,T1,,4,1.0,46158,755203
T1_001145,T1,,4,1.0,755203,832329
T1_001146,T1,,4,1.0,137780,755203
T1_001147,T1,,4,1.0,305886,755203
T1_001148,T1,,4,1.0,339301,755203
T1_001149,T1,,4,1.0,332635,755203
T1_001150,T1,,4,1.0,213301,755203
T1_001151,T1,,4,1.0,755203,946865
T1_001152,T1,,4,1.0,44949,755203
T1_001153,T1,,4,1.0,10851,755203
T1_001154,T1,,4,1.0,223631,755203
T1_001155,T1,,4,1.0,330216,755203
T1_001156,T1,,4,1.0,88047,755203
T1_001157,T1,,4,1.0,530882,755203
T1_001158,T1,,4,1.0,300397,755203
T1_001159,T1,,4,1.0,168607,755203
T1_001160,T1,,4,1.0,755203,820905
T1_001161,T1,,4,1.0,228925,755203
T1_001162,T1,,4,1.0,755203,916271
T1_001163,T1,,4,1.0,755203,896701
T1_001164,T1,,4,1.0,47337,755203
T1_001165,T1,,4,1.0,668660,755203
T1_001166,T1,,4,1.0,755203,949221
T1_001167,T1,,4,1.0,755203,840277
T1_001168,T1,,4,1.0,292999,755203
T1_001169,T1,,4,1.0,751335,755203
T1_001170,T1,,4,1.0,161844,755203
T1_001171,T1,,4,1.0,470160,755203
T1_001172,T1,,4,1.0,92552,755203
T1_001173,T1,,4,1.0,755203,793635
T1_001174,T1,,4,1.0,370982,755203
T1_001175,T1,,4,1.0,746544,755203
T1_001176,T1,,4,1.0,93208,755203
T1_001177,T1,,4,1.0,755203,777609
T1_001178,T1,,4,1.0,302513,755203
T1_001179,T1,,4,1.0,689689,755203
T1_001180,T1,,4,1.0,272875,755203
T1_001181,T1,,4,1.0,303331,755203
T1_001182,T1,,4,1.0,755203,896284
T1_001183,T1,,4,1.0,130757,755203
T1_001184,T1,,4,1.0,184741,755203
T1_001185,T1,,4,1.0,567313,755203
T1_001186,T1,,4,1.0,709584,755203
T1_001187,T1,,4,1.0,79355,755203
T1_001188,T1,,4,1.0,755203,813913
T1_001189,T1,,4,1.0,210587,755203
T1_001190,T1,,4,1.0,78966,792644
T1_001191,T1,,4,1.0,33845,792644
T1_001192,T1,,4,1.0,567476,792644
T1_001193,T1,,4,1.0,638963,792644
T1_001194,T1,,4,1.0,792644,810724
T1_001195,T1,,4,1.0,792644,850680
T1_001196,T1,,4,1.0,792644,839385
T1_001197,T1,,4,1.0,288978,792644
T1_001198,T1,,4,1.0,586503,792644
T1_001199,T1,,4,1.0,792644,934048
T1_001200,T1,,4,1.0,116038,792644
T1_001201,T1,,4,1.0,792644,804637
T1_001202,T1,,4,1.0,346058,792644
T1_001203,T1,,4,1.0,534739,792644
T1_001204,T1,,4,1.0,413562,792644
T1_001205,T1,,4,1.0,792644,810884
T1_001206,T1,,4,1.0,536614,792644
T1_001207,T1,,4,1.0,792644,822452
T1_001208,T1,,4,1.0,601908,792644
T1_001209,T1,,4,1.0,792644,811157
T1_001210,T1,,4,1.0,536222,792644
T1_001211,T1,,4,1.0,792644,814473
T1_001212,T1,,4,1.0,792644,950938
T1_001213,T1,,4,1.0,792644,896372
T1_001214,T1,,4,1.0,40044,792644
T1_001215,T1,,4,1.0,662799,792644
T1_001216,T1,,4,1.0,597134,792644
T1_001217,T1,,4,1.0,792644,854262
T1_001218,T1,,4,1.0,649595,792644
T1_001219,T1,,4,1.0,792644,801395
T1_001220,T1,,4,1.0,665978,792644
T1_001221,T1,,4,1.0,621362,792644
T1_001222,T1,,4,1.0,189963,792644
T1_001223,T1,,4,1.0,258490,792644
T1_001224,T1,,4,1.0,653541,792644
T1_001225,T1,,4,1.0,624490,792644
T1_001226,T1,,4,1.0,636262,792644
T1_001227,T1,,4,1.0,397240,792644
T1_001228,T1,,4,1.0,792644,908793
T1_001229,T1,,4,1.0,792644,841724
T1_001230,T1,,4,1.0,241286,792644
T1_001231,T1,,4,1.0,414463,792644
T1_001232,T1,,4,1.0,614390,792644
T1_001233,T1,,4,1.0,126187,792644
T1_001234,T1,,4,1.0,708766,792644
T1_001235,T1,,4,1.0,46158,792644
T1_001236,T1,,4,1.0,792644,832329
T1_001237,T1,,4,1.0,137780,792644
T1_001238,T1,,4,1.0,305886,792644
T1_001239,T1,,4,1.0,339301,792644
