pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00110,0,CLONE_INTERVAL,T3,t3_wrap_statement,11,16,11,18
R00110,1,MUTATION,T3,t3_wrap_statement,11,11,11,13
R00110,2,UNTOUCHED,T1,none,3,10,3,10
R00110,3,UNTOUCHED,T1,none,17,19,19,21
R00111,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00111,1,MUTATION,T3,t3_insert_statement,,,12,12
R00111,2,UNTOUCHED,T1,none,3,6,3,6
R00111,3,UNTOUCHED,T1,none,13,19,14,20
R00112,0,CLONE_INTERVAL,T3,t3_insert_statement,9,14,9,15
R00112,1,MUTATION,T3,t3_insert_statement,,,10,10
R00112,2,UNTOUCHED,T1,none,5,8,5,8
R00112,3,UNTOUCHED,T1,none,15,56,16,57
R00113,0,CLONE_INTERVAL,T2,t2_rename_local_x5,8,26,8,26
R00113,1,MUTATION,T2,t2_rename_local_x5,10,23,10,23
R00113,2,UNTOUCHED,T1,none,3,7,3,7
R00113,3,UNTOUCHED,T1,none,27,29,27,29
R00114,0,CLONE_INTERVAL,T3,t3_insert_statement,94,100,94,101
R00114,1,MUTATION,T3,t3_insert_statement,,,98,98
R00114,2,UNTOUCHED,T1,none,87,93,87,93
R00114,3,UNTOUCHED,T1,none,101,112,102,113
R00115,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,15,10,16
R00115,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00115,2,UNTOUCHED,T1,none,3,9,3,9
R00115,3,UNTOUCHED,T1,none,16,27,17,28
R00116,0,CLONE_INTERVAL,T3,t3_wrap_statement,16,23,16,25
R00116,1,MUTATION,T3,t3_wrap_statement,17,22,17,24
R00116,2,UNTOUCHED,T1,none,6,15,6,15
R00116,3,UNTOUCHED,T1,none,24,33,26,35
R00117,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00117,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00117,2,UNTOUCHED,T1,none,3,7,3,7
R00117,3,UNTOUCHED,T1,none,14,21,15,22
R00118,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,14,9,14
R00118,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00118,2,UNTOUCHED,T1,none,3,8,3,8
R00118,3,UNTOUCHED,T1,none,15,18,15,18
R00119,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00119,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00119,2,UNTOUCHED,T1,none,4,6,4,6
R00119,3,UNTOUCHED,T1,none,13,15,13,15
R00120,0,CLONE_INTERVAL,T1,t1_reindent,31,36,31,36
R00120,1,MUTATION,T1,t1_reindent,31,36,31,36
R00120,2,UNTOUCHED,T1,none,25,30,25,30
R00120,3,UNTOUCHED,T1,none,37,39,37,39
R00121,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,15,6,17
R00121,1,MUTATION,T3,t3_wrap_statement,11,13,11,15
R00121,2,UNTOUCHED,T1,none,3,5,3,5
R00121,3,UNTOUCHED,T1,none,16,21,18,23
R00122,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00122,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00122,2,UNTOUCHED,T1,none,3,5,3,5
R00122,3,UNTOUCHED,T1,none,12,17,13,18
R00123,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00123,1,MUTATION,T1,t1_reindent,6,11,6,11
R00123,2,UNTOUCHED,T1,none,3,5,3,5
R00123,3,UNTOUCHED,T1,none,12,15,12,15
R00124,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,21,8,21
R00124,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00124,2,UNTOUCHED,T1,none,3,7,3,7
R00124,3,UNTOUCHED,T1,none,22,27,22,27
R00125,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,14,6,14
R00125,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00125,2,UNTOUCHED,T1,none,3,5,3,5
R00125,3,UNTOUCHED,T1,none,15,21,15,21
R00126,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,15,8,15
R00126,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00126,2,UNTOUCHED,T1,none,3,7,3,7
R00126,3,UNTOUCHED,T1,none,16,38,16,38
R00127,0,CLONE_INTERVAL,T1,t1_reindent,9,15,9,15
R00127,1,MUTATION,T1,t1_reindent,9,15,9,15
R00127,2,UNTOUCHED,T1,none,3,8,3,8
R00127,3,UNTOUCHED,T1,none,16,21,16,21
R00128,0,CLONE_INTERVAL,T2,t2_change_string_literal,19,24,19,24
R00128,1,MUTATION,T2,t2_change_string_literal,20,20,20,20
R00128,2,UNTOUCHED,T1,none,16,18,16,18
R00128,3,UNTOUCHED,T1,none,25,35,25,35
R00129,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,13,7,14
R00129,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00129,2,UNTOUCHED,T1,none,3,6,3,6
R00129,3,UNTOUCHED,T1,none,14,44,15,45
R00130,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00130,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00130,2,UNTOUCHED,T1,none,3,8,3,8
R00130,3,UNTOUCHED,T1,none,15,17,15,17
R00131,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00131,1,MUTATION,T1,t1_reindent,6,11,6,11
R00131,2,UNTOUCHED,T1,none,3,5,3,5
R00131,3,UNTOUCHED,T1,none,12,23,12,23
R00132,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00132,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00132,2,UNTOUCHED,T1,none,3,5,3,5
R00132,3,UNTOUCHED,T1,none,14,17,14,17
R00133,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00133,1,MUTATION,T1,t1_reindent,9,14,9,14
R00133,2,UNTOUCHED,T1,none,3,8,3,8
R00133,3,UNTOUCHED,T1,none,15,22,15,22
R00134,0,CLONE_INTERVAL,T3,t3_insert_statement,11,16,11,16
R00134,1,MUTATION,T3,t3_insert_statement,,,17,17
R00134,2,UNTOUCHED,T1,none,6,10,6,10
R00134,3,UNTOUCHED,T1,none,17,24,18,25
R00135,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,15,8,15
R00135,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00135,2,UNTOUCHED,T1,none,4,7,4,7
R00135,3,UNTOUCHED,T1,none,16,21,16,21
R00136,0,CLONE_INTERVAL,T2,t2_rename_local_x2,8,14,8,14
R00136,1,MUTATION,T2,t2_rename_local_x2,8,13,8,13
R00136,2,UNTOUCHED,T1,none,5,7,5,7
R00136,3,UNTOUCHED,T1,none,15,17,15,17
R00137,0,CLONE_INTERVAL,T2,t2_rename_local_x2,8,16,8,16
R00137,1,MUTATION,T2,t2_rename_local_x2,9,14,9,14
R00137,2,UNTOUCHED,T1,none,5,7,5,7
R00137,3,UNTOUCHED,T1,none,17,22,17,22
R00138,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,13,6,14
R00138,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00138,2,UNTOUCHED,T1,none,3,5,3,5
R00138,3,UNTOUCHED,T1,none,14,23,15,24
R00139,0,CLONE_INTERVAL,T1,t1_reindent,7,14,7,14
R00139,1,MUTATION,T1,t1_reindent,7,14,7,14
R00139,2,UNTOUCHED,T1,none,3,6,3,6
R00139,3,UNTOUCHED,T1,none,15,23,15,23
R00140,0,CLONE_INTERVAL,T1,t1_reindent,8,22,8,22
R00140,1,MUTATION,T1,t1_reindent,8,22,8,22
R00140,2,UNTOUCHED,T1,none,3,7,3,7
R00140,3,UNTOUCHED,T1,none,23,25,23,25
R00141,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,15,9,16
R00141,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00141,2,UNTOUCHED,T1,none,3,8,3,8
R00141,3,UNTOUCHED,T1,none,16,30,17,31
R00142,0,CLONE_INTERVAL,T1,t1_add_eol_comment,41,51,41,51
R00142,1,MUTATION,T1,t1_add_eol_comment,42,42,42,42
R00142,2,UNTOUCHED,T1,none,33,40,33,40
R00142,3,UNTOUCHED,T1,none,52,59,52,59
R00143,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,15,10,15
R00143,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00143,2,UNTOUCHED,T1,none,5,9,5,9
R00143,3,UNTOUCHED,T1,none,16,20,16,20
R00144,0,CLONE_INTERVAL,T3,t3_delete_statement,27,33,27,32
R00144,1,MUTATION,T3,t3_delete_statement,27,27,,
R00144,2,UNTOUCHED,T1,none,13,26,13,26
R00144,3,UNTOUCHED,T1,none,34,39,33,38
R00145,0,CLONE_INTERVAL,T1,t1_add_blank_line,15,20,15,21
R00145,1,MUTATION,T1,t1_add_blank_line,,,18,18
R00145,2,UNTOUCHED,T1,none,11,14,11,14
R00145,3,UNTOUCHED,T1,none,21,23,22,24
R00146,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,18,9,20
R00146,1,MUTATION,T3,t3_wrap_statement,13,16,13,18
R00146,2,UNTOUCHED,T1,none,3,8,3,8
R00146,3,UNTOUCHED,T1,none,19,34,21,36
R00147,0,CLONE_INTERVAL,T1,t1_add_blank_line,26,31,26,32
R00147,1,MUTATION,T1,t1_add_blank_line,,,28,28
R00147,2,UNTOUCHED,T1,none,22,25,22,25
R00147,3,UNTOUCHED,T1,none,32,53,33,54
R00148,0,CLONE_INTERVAL,T3,t3_insert_statement,25,30,25,31
R00148,1,MUTATION,T3,t3_insert_statement,,,29,29
R00148,2,UNTOUCHED,T1,none,22,24,22,24
R00148,3,UNTOUCHED,T1,none,31,35,32,36
R00149,0,CLONE_INTERVAL,T1,t1_reindent,7,13,7,13
R00149,1,MUTATION,T1,t1_reindent,7,13,7,13
R00149,2,UNTOUCHED,T1,none,4,6,4,6
R00149,3,UNTOUCHED,T1,none,14,20,14,20
R00150,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,39,9,39
R00150,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00150,2,UNTOUCHED,T1,none,5,8,5,8
R00150,3,UNTOUCHED,T1,none,40,42,40,42
R00151,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00151,1,MUTATION,T3,t3_insert_statement,,,11,11
R00151,2,UNTOUCHED,T1,none,3,7,3,7
R00151,3,UNTOUCHED,T1,none,14,19,15,20
R00152,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,12,6,13
R00152,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00152,2,UNTOUCHED,T1,none,3,5,3,5
R00152,3,UNTOUCHED,T1,none,13,16,14,17
R00153,0,CLONE_INTERVAL,T1,t1_reindent,8,14,8,14
R00153,1,MUTATION,T1,t1_reindent,8,14,8,14
R00153,2,UNTOUCHED,T1,none,5,7,5,7
R00153,3,UNTOUCHED,T1,none,15,21,15,21
R00154,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00154,1,MUTATION,T3,t3_delete_statement,11,11,,
R00154,2,UNTOUCHED,T1,none,3,6,3,6
R00154,3,UNTOUCHED,T1,none,13,25,12,24
R00155,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00155,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00155,2,UNTOUCHED,T1,none,4,6,4,6
R00155,3,UNTOUCHED,T1,none,13,15,13,15
R00156,0,CLONE_INTERVAL,T3,t3_wrap_statement,21,28,21,30
R00156,1,MUTATION,T3,t3_wrap_statement,22,26,22,28
R00156,2,UNTOUCHED,T1,none,5,20,5,20
R00156,3,UNTOUCHED,T1,none,29,34,31,36
R00157,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00157,1,MUTATION,T3,t3_delete_statement,8,8,,
R00157,2,UNTOUCHED,T1,none,3,5,3,5
R00157,3,UNTOUCHED,T1,none,12,19,11,18
R00158,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00158,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00158,2,UNTOUCHED,T1,none,4,7,4,7
R00158,3,UNTOUCHED,T1,none,15,19,15,19
R00159,0,CLONE_INTERVAL,T1,t1_reindent,6,14,6,14
R00159,1,MUTATION,T1,t1_reindent,6,14,6,14
R00159,2,UNTOUCHED,T1,none,3,5,3,5
R00159,3,UNTOUCHED,T1,none,15,21,15,21
R00160,0,CLONE_INTERVAL,T2,t2_rename_local_x3,6,11,6,11
R00160,1,MUTATION,T2,t2_rename_local_x3,6,10,6,10
R00160,2,UNTOUCHED,T1,none,3,5,3,5
R00160,3,UNTOUCHED,T1,none,12,14,12,14
R00161,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00161,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00161,2,UNTOUCHED,T1,none,3,5,3,5
R00161,3,UNTOUCHED,T1,none,14,23,14,23
R00162,0,CLONE_INTERVAL,T3,t3_insert_statement,7,16,7,17
R00162,1,MUTATION,T3,t3_insert_statement,,,8,8
R00162,2,UNTOUCHED,T1,none,3,6,3,6
R00162,3,UNTOUCHED,T1,none,17,21,18,22
R00163,0,CLONE_INTERVAL,T2,t2_change_int_literal,13,24,13,24
R00163,1,MUTATION,T2,t2_change_int_literal,14,14,14,14
R00163,2,UNTOUCHED,T1,none,6,12,6,12
R00163,3,UNTOUCHED,T1,none,25,27,25,27
R00164,0,CLONE_INTERVAL,T3,t3_delete_statement,43,48,43,47
R00164,1,MUTATION,T3,t3_delete_statement,43,43,,
R00164,2,UNTOUCHED,T1,none,36,42,36,42
R00164,3,UNTOUCHED,T1,none,49,53,48,52
R00165,0,CLONE_INTERVAL,T2,t2_change_string_literal,11,16,11,16
R00165,1,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00165,2,UNTOUCHED,T1,none,5,10,5,10
R00165,3,UNTOUCHED,T1,none,17,31,17,31
R00166,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,37,9,37
R00166,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00166,2,UNTOUCHED,T1,none,6,8,6,8
R00166,3,UNTOUCHED,T1,none,38,41,38,41
R00167,0,CLONE_INTERVAL,T1,t1_add_eol_comment,85,90,85,90
R00167,1,MUTATION,T1,t1_add_eol_comment,88,88,88,88
R00167,2,UNTOUCHED,T1,none,82,84,82,84
R00167,3,UNTOUCHED,T1,none,91,105,91,105
R00168,0,CLONE_INTERVAL,T3,t3_delete_statement,9,24,9,23
R00168,1,MUTATION,T3,t3_delete_statement,11,11,,
R00168,2,UNTOUCHED,T1,none,3,8,3,8
R00168,3,UNTOUCHED,T1,none,25,27,24,26
R00169,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00169,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00169,2,UNTOUCHED,T1,none,5,7,5,7
R00169,3,UNTOUCHED,T1,none,14,25,14,25
R00170,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,17,9,18
R00170,1,MUTATION,T1,t1_add_block_comment,,,14,14
R00170,2,UNTOUCHED,T1,none,4,8,4,8
R00170,3,UNTOUCHED,T1,none,18,25,19,26
R00171,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00171,1,MUTATION,T3,t3_delete_statement,8,8,,
R00171,2,UNTOUCHED,T1,none,3,5,3,5
R00171,3,UNTOUCHED,T1,none,12,15,11,14
R00172,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00172,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00172,2,UNTOUCHED,T1,none,3,5,3,5
R00172,3,UNTOUCHED,T1,none,12,18,12,18
R00173,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,15,10,15
R00173,1,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00173,2,UNTOUCHED,T1,none,7,9,7,9
R00173,3,UNTOUCHED,T1,none,16,26,16,26
R00174,0,CLONE_INTERVAL,T1,t1_reindent,72,77,72,77
R00174,1,MUTATION,T1,t1_reindent,72,77,72,77
R00174,2,UNTOUCHED,T1,none,67,71,67,71
R00174,3,UNTOUCHED,T1,none,78,87,78,87
R00175,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,17,10,17
R00175,1,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00175,2,UNTOUCHED,T1,none,4,9,4,9
R00175,3,UNTOUCHED,T1,none,18,20,18,20
R00176,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00176,1,MUTATION,T3,t3_insert_statement,,,7,7
R00176,2,UNTOUCHED,T1,none,3,5,3,5
R00176,3,UNTOUCHED,T1,none,12,20,13,21
R00177,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00177,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00177,2,UNTOUCHED,T1,none,3,5,3,5
R00177,3,UNTOUCHED,T1,none,14,31,14,31
R00178,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,14,7,15
R00178,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00178,2,UNTOUCHED,T1,none,3,6,3,6
R00178,3,UNTOUCHED,T1,none,15,25,16,26
R00179,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00179,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00179,2,UNTOUCHED,T1,none,5,7,5,7
R00179,3,UNTOUCHED,T1,none,14,22,14,22
R00180,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,13,7,14
R00180,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00180,2,UNTOUCHED,T1,none,4,6,4,6
R00180,3,UNTOUCHED,T1,none,14,18,15,19
R00181,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00181,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00181,2,UNTOUCHED,T1,none,3,5,3,5
R00181,3,UNTOUCHED,T1,none,12,17,12,17
R00182,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,16,11,16
R00182,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00182,2,UNTOUCHED,T1,none,5,10,5,10
R00182,3,UNTOUCHED,T1,none,17,27,17,27
R00183,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,14,8,14
R00183,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00183,2,UNTOUCHED,T1,none,3,7,3,7
R00183,3,UNTOUCHED,T1,none,15,23,15,23
R00184,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00184,1,MUTATION,T1,t1_reindent,7,12,7,12
R00184,2,UNTOUCHED,T1,none,4,6,4,6
R00184,3,UNTOUCHED,T1,none,13,21,13,21
R00185,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,20,11,21
R00185,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00185,2,UNTOUCHED,T1,none,3,10,3,10
R00185,3,UNTOUCHED,T1,none,21,26,22,27
R00186,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,26,7,26
R00186,1,MUTATION,T2,t2_rename_local_x1,11,23,11,23
R00186,2,UNTOUCHED,T1,none,3,6,3,6
R00186,3,UNTOUCHED,T1,none,27,47,27,47
R00187,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00187,1,MUTATION,T1,t1_add_eol_comment,6,6,6,6
R00187,2,UNTOUCHED,T1,none,3,5,3,5
R00187,3,UNTOUCHED,T1,none,12,35,12,35
R00188,0,CLONE_INTERVAL,T3,t3_wrap_statement,62,67,62,69
R00188,1,MUTATION,T3,t3_wrap_statement,62,66,62,68
R00188,2,UNTOUCHED,T1,none,59,61,59,61
R00188,3,UNTOUCHED,T1,none,68,75,70,77
R00189,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00189,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00189,2,UNTOUCHED,T1,none,3,5,3,5
R00189,3,UNTOUCHED,T1,none,12,16,12,16
R00190,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00190,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00190,2,UNTOUCHED,T1,none,3,5,3,5
R00190,3,UNTOUCHED,T1,none,12,21,12,21
R00191,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00191,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00191,2,UNTOUCHED,T1,none,4,6,4,6
R00191,3,UNTOUCHED,T1,none,13,22,14,23
R00192,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,28,9,28
R00192,1,MUTATION,T2,t2_rename_local_x1,10,24,10,24
R00192,2,UNTOUCHED,T1,none,3,8,3,8
R00192,3,UNTOUCHED,T1,none,29,34,29,34
R00193,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00193,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00193,2,UNTOUCHED,T1,none,3,5,3,5
R00193,3,UNTOUCHED,T1,none,12,16,13,17
R00194,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00194,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00194,2,UNTOUCHED,T1,none,3,5,3,5
R00194,3,UNTOUCHED,T1,none,12,18,12,18
R00195,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00195,1,MUTATION,T3,t3_insert_statement,,,9,9
R00195,2,UNTOUCHED,T1,none,5,7,5,7
R00195,3,UNTOUCHED,T1,none,14,23,15,24
R00196,0,CLONE_INTERVAL,T2,t2_rename_local_x1,16,23,16,23
R00196,1,MUTATION,T2,t2_rename_local_x1,20,22,20,22
R00196,2,UNTOUCHED,T1,none,12,15,12,15
R00196,3,UNTOUCHED,T1,none,24,29,24,29
R00197,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,22,12,23
R00197,1,MUTATION,T1,t1_add_blank_line,,,17,17
R00197,2,UNTOUCHED,T1,none,3,11,3,11
R00197,3,UNTOUCHED,T1,none,23,25,24,26
R00198,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00198,1,MUTATION,T1,t1_reindent,6,11,6,11
R00198,2,UNTOUCHED,T1,none,3,5,3,5
R00198,3,UNTOUCHED,T1,none,12,24,12,24
R00199,0,CLONE_INTERVAL,T1,t1_reindent,15,22,15,22
R00199,1,MUTATION,T1,t1_reindent,15,22,15,22
R00199,2,UNTOUCHED,T1,none,11,14,11,14
R00199,3,UNTOUCHED,T1,none,23,25,23,25
R00200,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,18,8,19
R00200,1,MUTATION,T1,t1_add_blank_line,,,18,18
R00200,2,UNTOUCHED,T1,none,3,7,3,7
R00200,3,UNTOUCHED,T1,none,19,24,20,25
R00201,0,CLONE_INTERVAL,T1,t1_reindent,6,13,6,13
R00201,1,MUTATION,T1,t1_reindent,6,13,6,13
R00201,2,UNTOUCHED,T1,none,3,5,3,5
R00201,3,UNTOUCHED,T1,none,14,25,14,25
R00202,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00202,1,MUTATION,T3,t3_wrap_statement,8,10,8,12
R00202,2,UNTOUCHED,T1,none,3,5,3,5
R00202,3,UNTOUCHED,T1,none,12,18,14,20
R00203,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00203,1,MUTATION,T1,t1_reindent,6,12,6,12
R00203,2,UNTOUCHED,T1,none,3,5,3,5
R00203,3,UNTOUCHED,T1,none,13,28,13,28
R00204,0,CLONE_INTERVAL,T3,t3_wrap_statement,22,27,22,29
R00204,1,MUTATION,T3,t3_wrap_statement,22,23,22,25
R00204,2,UNTOUCHED,T1,none,11,21,11,21
R00204,3,UNTOUCHED,T1,none,28,51,30,53
R00205,0,CLONE_INTERVAL,T2,t2_rename_local_x6,10,38,10,38
R00205,1,MUTATION,T2,t2_rename_local_x6,14,32,14,32
R00205,2,UNTOUCHED,T1,none,6,9,6,9
R00205,3,UNTOUCHED,T1,none,39,48,39,48
R00206,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,7,11
R00206,1,MUTATION,T3,t3_delete_statement,13,13,,
R00206,2,UNTOUCHED,T1,none,4,7,3,6
R00206,3,UNTOUCHED,T1,none,14,30,12,28
R00207,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,16,6,16
R00207,1,MUTATION,T2,t2_rename_local_x2,8,15,8,15
R00207,2,UNTOUCHED,T1,none,3,5,3,5
R00207,3,UNTOUCHED,T1,none,17,25,17,25
R00208,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,14,9,14
R00208,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00208,2,UNTOUCHED,T1,none,6,8,6,8
R00208,3,UNTOUCHED,T1,none,15,24,15,24
R00209,0,CLONE_INTERVAL,T1,t1_add_eol_comment,146,152,146,152
R00209,1,MUTATION,T1,t1_add_eol_comment,147,147,147,147
R00209,2,UNTOUCHED,T1,none,139,145,139,145
R00209,3,UNTOUCHED,T1,none,153,164,153,164
R00210,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00210,1,MUTATION,T3,t3_delete_statement,7,7,,
R00210,2,UNTOUCHED,T1,none,3,5,3,5
R00210,3,UNTOUCHED,T1,none,12,24,11,23
R00211,0,CLONE_INTERVAL,T1,t1_reindent,9,27,9,27
R00211,1,MUTATION,T1,t1_reindent,9,27,9,27
R00211,2,UNTOUCHED,T1,none,3,8,3,8
R00211,3,UNTOUCHED,T1,none,28,39,28,39
R00212,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00212,1,MUTATION,T3,t3_insert_statement,,,10,10
R00212,2,UNTOUCHED,T1,none,3,6,3,6
R00212,3,UNTOUCHED,T1,none,13,26,14,27
R00213,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00213,1,MUTATION,T3,t3_delete_statement,8,8,,
R00213,2,UNTOUCHED,T1,none,3,5,3,5
R00213,3,UNTOUCHED,T1,none,12,14,11,13
R00214,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00214,1,MUTATION,T3,t3_delete_statement,12,12,,
R00214,2,UNTOUCHED,T1,none,3,6,3,6
R00214,3,UNTOUCHED,T1,none,13,22,12,21
R00215,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,17,9,17
R00215,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00215,2,UNTOUCHED,T1,none,6,8,6,8
R00215,3,UNTOUCHED,T1,none,18,26,18,26
R00216,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,17,9,17
R00216,1,MUTATION,T2,t2_rename_local_x2,10,13,10,13
R00216,2,UNTOUCHED,T1,none,3,8,3,8
R00216,3,UNTOUCHED,T1,none,18,22,18,22
R00217,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00217,1,MUTATION,T3,t3_wrap_statement,8,9,8,11
R00217,2,UNTOUCHED,T1,none,3,5,3,5
R00217,3,UNTOUCHED,T1,none,12,24,14,26
R00218,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00218,1,MUTATION,T1,t1_reindent,6,11,6,11
R00218,2,UNTOUCHED,T1,none,3,5,3,5
R00218,3,UNTOUCHED,T1,none,12,21,12,21
R00219,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,15,8,17
R00219,1,MUTATION,T3,t3_wrap_statement,8,9,8,11
R00219,2,UNTOUCHED,T1,none,3,7,3,7
R00219,3,UNTOUCHED,T1,none,16,18,18,20
R00220,0,CLONE_INTERVAL,T1,t1_add_eol_comment,14,19,14,19
